chr,start,end,GeneID,gene.type,GeneName,variability
chr11,62334481,62335313,ENSG00000234857,protein_coding,HNRNPUL2-BSCL2,DAE
chr11,62336952,62337625,ENSG00000234857,protein_coding,HNRNPUL2-BSCL2,DAE
chr11,62239700,62240185,ENSG00000214753,protein_coding,HNRNPUL2,DAE
chr11,62330848,62331636,ENSG00000214753,protein_coding,HNRNPUL2,DAE
chr11,62334481,62335313,ENSG00000214753,protein_coding,HNRNPUL2,DAE
chr11,62336952,62337625,ENSG00000214753,protein_coding,HNRNPUL2,DAE
chr11,62239700,62240185,ENSG00000162222,protein_coding,TTC9C,DAE
chr11,62330848,62331636,ENSG00000162222,protein_coding,TTC9C,DAE
chr11,62334481,62335313,ENSG00000162222,protein_coding,TTC9C,DAE
chr11,62336952,62337625,ENSG00000162222,protein_coding,TTC9C,DAE
chr11,62148275,62148582,ENSG00000185670,protein_coding,ZBTB3,DAE
chr11,62486977,62487687,ENSG00000168002,protein_coding,POLR2G,DAE
chr11,62148275,62148582,ENSG00000162227,protein_coding,TAF6L,DAE
chr11,62486977,62487687,ENSG00000162227,protein_coding,TAF6L,DAE
chr11,62148275,62148582,ENSG00000168569,protein_coding,TMEM223,DAE
chr11,62148275,62148582,ENSG00000185475,protein_coding,TMEM179B,DAE
chr11,62486977,62487687,ENSG00000162236,protein_coding,STX5,DAE
chr11,62486977,62487687,ENSG00000133316,protein_coding,WDR74,DAE
chr11,62148275,62148582,ENSG00000168003,protein_coding,SLC3A2,DAE
chr11,62641515,62642314,ENSG00000149452,protein_coding,SLC22A8,DAE
chr11,62663375,62664000,ENSG00000149452,protein_coding,SLC22A8,DAE
chr11,62697379,62697701,ENSG00000149452,protein_coding,SLC22A8,DAE
chr11,63370762,63370861,ENSG00000168004,protein_coding,HRASLS5,DAE
chr11,63322030,63322300,ENSG00000176485,protein_coding,PLA2G16,DAE
chr11,63328400,63328913,ENSG00000176485,protein_coding,PLA2G16,DAE
chr11,63961203,63961604,ENSG00000168005,protein_coding,C11orf84,DAE
chr11,63961203,63961604,ENSG00000110011,protein_coding,DNAJC4,DAE
chr11,63961203,63961604,ENSG00000173511,protein_coding,VEGFB,DAE
chr11,63961203,63961604,ENSG00000173486,protein_coding,FKBP2,DAE
chr11,64462330,64462693,ENSG00000002330,protein_coding,BAD,DAE
chr11,64462330,64462693,ENSG00000173264,protein_coding,GPR137,DAE
chr11,64557347,64558324,ENSG00000173153,protein_coding,ESRRA,DAE
chr11,64557347,64558324,ENSG00000173113,protein_coding,TRMT112,DAE
chr11,64557347,64558324,ENSG00000126432,protein_coding,PRDX5,DAE
chr11,64339200,64339700,ENSG00000168071,protein_coding,CCDC88B,DAE
chr11,64102353,64102850,ENSG00000168065,protein_coding,SLC22A11,DAE
chr11,64197800,64198700,ENSG00000168065,protein_coding,SLC22A11,DAE
chr11,64257304,64258026,ENSG00000197891,protein_coding,SLC22A12,DAE
chr11,64339200,64339700,ENSG00000197891,protein_coding,SLC22A12,DAE
chr11,64102353,64102850,ENSG00000110076,protein_coding,NRXN2,DAE
chr11,64152800,64153114,ENSG00000110076,protein_coding,NRXN2,DAE
chr11,64206438,64207075,ENSG00000110076,protein_coding,NRXN2,DAE
chr11,64257304,64258026,ENSG00000110076,protein_coding,NRXN2,DAE
chr11,64339200,64339700,ENSG00000110076,protein_coding,NRXN2,DAE
chr11,64594925,64595450,ENSG00000168067,protein_coding,MAP4K2,DAE
chr11,64667593,64668454,ENSG00000168067,protein_coding,MAP4K2,DAE
chr11,64667593,64668454,ENSG00000133895,protein_coding,MEN1,DAE
chr11,64667593,64668454,ENSG00000171219,protein_coding,CDC42BPG,DAE
chr11,64667593,64668454,ENSG00000110047,protein_coding,EHD1,DAE
chr11,64676310,64676766,ENSG00000068971,protein_coding,PPP2R5B,DAE
chr11,64744744,64745415,ENSG00000149735,protein_coding,GPHA2,DAE
chr11,64744744,64745415,ENSG00000168070,protein_coding,C11orf85,DAE
chr11,64744744,64745415,ENSG00000168062,protein_coding,BATF2,DAE
chr11,64667593,64668454,ENSG00000213465,protein_coding,ARL2,DAE
chr11,64667593,64668454,ENSG00000273003,protein_coding,RP11-399J13.3,DAE
chr11,64594925,64595450,ENSG00000168060,protein_coding,NAALADL1,DAE
chr11,65158050,65158850,ENSG00000168060,protein_coding,NAALADL1,DAE
chr11,64594925,64595450,ENSG00000149809,protein_coding,TM7SF2,DAE
chr11,64594925,64595450,ENSG00000174276,protein_coding,ZNHIT2,DAE
chr11,64594925,64595450,ENSG00000149806,protein_coding,FAU,DAE
chr11,64594925,64595450,ENSG00000149792,protein_coding,MRPL49,DAE
chr11,65003875,65004400,ENSG00000254614,protein_coding,AP003068.23,DAE
chr11,65003875,65004400,ENSG00000014216,protein_coding,CAPN1,DAE
chr11,65254978,65255230,ENSG00000173825,protein_coding,TIGD3,DAE
chr11,65254978,65255230,ENSG00000245532,lincRNA,NEAT1,DAE
chr11,65127031,65127676,ENSG00000251562,lincRNA,MALAT1,DAE
chr11,65127031,65127676,ENSG00000270117,lincRNA,AP000769.7,DAE
chr11,65585437,65586048,ENSG00000172977,protein_coding,KAT5,DAE
chr11,65621472,65621834,ENSG00000172977,protein_coding,KAT5,DAE
chr11,65585437,65586048,ENSG00000172922,protein_coding,RNASEH2C,DAE
chr11,65621472,65621834,ENSG00000172922,protein_coding,RNASEH2C,DAE
chr11,65467536,65467757,ENSG00000172757,protein_coding,CFL1,DAE
chr11,65585437,65586048,ENSG00000172757,protein_coding,CFL1,DAE
chr11,65467536,65467757,ENSG00000172803,protein_coding,SNX32,DAE
chr11,65467536,65467757,ENSG00000172732,protein_coding,MUS81,DAE
chr11,65585437,65586048,ENSG00000172732,protein_coding,MUS81,DAE
chr11,65467536,65467757,ENSG00000172638,protein_coding,EFEMP2,DAE
chr11,65585437,65586048,ENSG00000172638,protein_coding,EFEMP2,DAE
chr11,65720718,65721390,ENSG00000172638,protein_coding,EFEMP2,DAE
chr11,65720718,65721390,ENSG00000172543,protein_coding,CTSW,DAE
chr11,65621472,65621834,ENSG00000172500,protein_coding,FIBP,DAE
chr11,65621472,65621834,ENSG00000175602,protein_coding,CCDC85B,DAE
chr11,65467536,65467757,ENSG00000175467,protein_coding,SART1,DAE
chr11,65568632,65569382,ENSG00000175467,protein_coding,SART1,DAE
chr11,65701611,65702025,ENSG00000175467,protein_coding,SART1,DAE
chr11,65467536,65467757,ENSG00000175376,protein_coding,EIF1AD,DAE
chr11,65720718,65721390,ENSG00000175376,protein_coding,EIF1AD,DAE
chr11,65467536,65467757,ENSG00000175334,protein_coding,BANF1,DAE
chr11,65720718,65721390,ENSG00000175334,protein_coding,BANF1,DAE
chr11,65467536,65467757,ENSG00000175315,protein_coding,CST6,DAE
chr11,65720718,65721390,ENSG00000175315,protein_coding,CST6,DAE
chr11,65701611,65702025,ENSG00000175294,protein_coding,CATSPER1,DAE
chr11,65894500,65894756,ENSG00000175294,protein_coding,CATSPER1,DAE
chr11,65917640,65917913,ENSG00000175294,protein_coding,CATSPER1,DAE
chr11,65894500,65894756,ENSG00000175115,protein_coding,PACS1,DAE
chr11,65917640,65917913,ENSG00000175115,protein_coding,PACS1,DAE
chr11,65992460,65993180,ENSG00000174996,protein_coding,KLC2,DAE
chr11,65894500,65894756,ENSG00000174903,protein_coding,RAB1B,DAE
chr11,65992460,65993180,ENSG00000174903,protein_coding,RAB1B,DAE
chr11,65992460,65993180,ENSG00000245156,lincRNA,RP11-867G23.3,DAE
chr11,65992460,65993180,ENSG00000174871,protein_coding,CNIH2,DAE
chr11,65992460,65993180,ENSG00000174851,protein_coding,YIF1A,DAE
chr11,65992460,65993180,ENSG00000179292,protein_coding,TMEM151A,DAE
chr11,66430129,66430861,ENSG00000174516,protein_coding,PELI3,DAE
chr11,66397756,66398397,ENSG00000254986,protein_coding,DPP3,DAE
chr11,66430129,66430861,ENSG00000254986,protein_coding,DPP3,DAE
chr11,66599837,66600461,ENSG00000254986,protein_coding,DPP3,DAE
chr11,66495101,66495327,ENSG00000174483,protein_coding,BBS1,DAE
chr11,66769675,66770175,ENSG00000174165,protein_coding,ZDHHC24,DAE
chr11,66769675,66770175,ENSG00000250105,lincRNA,CTD-3074O7.2,DAE
chr11,66430129,66430861,ENSG00000174080,protein_coding,CTSF,DAE
chr11,66495101,66495327,ENSG00000174080,protein_coding,CTSF,DAE
chr11,66599837,66600461,ENSG00000174080,protein_coding,CTSF,DAE
chr11,66769675,66770175,ENSG00000174080,protein_coding,CTSF,DAE
chr11,66346550,66346950,ENSG00000182791,protein_coding,CCDC87,DAE
chr11,66346550,66346950,ENSG00000173992,protein_coding,CCS,DAE
chr11,66428393,66428974,ENSG00000173992,protein_coding,CCS,DAE
chr11,66430129,66430861,ENSG00000173992,protein_coding,CCS,DAE
chr11,66428393,66428974,ENSG00000239306,protein_coding,RBM14,DAE
chr11,66428393,66428974,ENSG00000248643,protein_coding,RBM14-RBM4,DAE
chr11,66428393,66428974,ENSG00000173933,protein_coding,RBM4,DAE
chr11,66430129,66430861,ENSG00000173933,protein_coding,RBM4,DAE
chr11,66346550,66346950,ENSG00000173914,protein_coding,RBM4B,DAE
chr11,66374566,66375168,ENSG00000173914,protein_coding,RBM4B,DAE
chr11,66346550,66346950,ENSG00000173898,protein_coding,SPTBN2,DAE
chr11,66495101,66495327,ENSG00000173715,protein_coding,C11orf80,DAE
chr11,66430129,66430861,ENSG00000173653,protein_coding,RCE1,DAE
chr11,66346550,66346950,ENSG00000173599,protein_coding,PC,DAE
chr11,66374566,66375168,ENSG00000173599,protein_coding,PC,DAE
chr11,66397756,66398397,ENSG00000173599,protein_coding,PC,DAE
chr11,66599837,66600461,ENSG00000173599,protein_coding,PC,DAE
chr11,66346550,66346950,ENSG00000173621,protein_coding,LRFN4,DAE
chr11,66374566,66375168,ENSG00000173621,protein_coding,LRFN4,DAE
chr11,66397756,66398397,ENSG00000173621,protein_coding,LRFN4,DAE
chr11,66599837,66600461,ENSG00000173621,protein_coding,LRFN4,DAE
chr11,66599837,66600461,ENSG00000173237,protein_coding,C11orf86,DAE
chr11,66346550,66346950,ENSG00000173120,protein_coding,KDM2A,DAE
chr11,66346550,66346950,ENSG00000173020,protein_coding,ADRBK1,DAE
chr11,66844675,66845450,ENSG00000173020,protein_coding,ADRBK1,DAE
chr11,67085670,67085821,ENSG00000173020,protein_coding,ADRBK1,DAE
chr11,67085834,67085930,ENSG00000173020,protein_coding,ADRBK1,DAE
chr11,66844675,66845450,ENSG00000172932,protein_coding,ANKRD13D,DAE
chr11,66844675,66845450,ENSG00000172830,protein_coding,SSH3,DAE
chr11,67115775,67116350,ENSG00000172613,protein_coding,RAD9A,DAE
chr11,67115775,67116350,ENSG00000172531,protein_coding,PPP1CA,DAE
chr11,67115775,67116350,ENSG00000175463,protein_coding,TBC1D10C,DAE
chr11,66346550,66346950,ENSG00000172725,protein_coding,CORO1B,DAE
chr11,66346550,66346950,ENSG00000175544,protein_coding,CABP4,DAE
chr11,67115775,67116350,ENSG00000110697,protein_coding,PITPNM1,DAE
chr11,67115775,67116350,ENSG00000167797,protein_coding,CDK2AP2,DAE
chr11,68133625,68134175,ENSG00000251637,lincRNA,RP11-119D9.1,DAE
chr11,68364564,68365166,ENSG00000251637,lincRNA,RP11-119D9.1,DAE
chr11,67953283,67954265,ENSG00000254610,lincRNA,RP5-903G2.2,DAE
chr11,67722992,67723526,ENSG00000110057,protein_coding,UNC93B1,DAE
chr11,68544926,68545802,ENSG00000110057,protein_coding,UNC93B1,DAE
chr11,68746125,68747125,ENSG00000110057,protein_coding,UNC93B1,DAE
chr11,67722992,67723526,ENSG00000006534,protein_coding,ALDH3B1,DAE
chr11,68544926,68545802,ENSG00000006534,protein_coding,ALDH3B1,DAE
chr11,68746125,68747125,ENSG00000006534,protein_coding,ALDH3B1,DAE
chr11,68544926,68545802,ENSG00000110721,protein_coding,CHKA,DAE
chr11,68167100,68167280,ENSG00000171067,protein_coding,C11orf24,DAE
chr11,68095820,68096194,ENSG00000162337,protein_coding,LRP5,DAE
chr11,68167100,68167280,ENSG00000162337,protein_coding,LRP5,DAE
chr11,68364564,68365166,ENSG00000260808,lincRNA,CTD-2007L18.5,DAE
chr11,68829406,68830381,ENSG00000260808,lincRNA,CTD-2007L18.5,DAE
chr11,67722992,67723526,ENSG00000110090,protein_coding,CPT1A,DAE
chr11,67722992,67723526,ENSG00000132740,protein_coding,IGHMBP2,DAE
chr11,68184369,68184857,ENSG00000172938,protein_coding,MRGPRD,DAE
chr11,68185933,68186284,ENSG00000172938,protein_coding,MRGPRD,DAE
chr11,68761700,68762475,ENSG00000172938,protein_coding,MRGPRD,DAE
chr11,68765882,68766266,ENSG00000172938,protein_coding,MRGPRD,DAE
chr11,69382645,69383260,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69388800,69389581,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69430375,69431250,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69432400,69433200,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69451504,69451773,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69500673,69500900,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,69515315,69515760,ENSG00000260895,lincRNA,RP11-554A11.7,DAE
chr11,68890300,68890950,ENSG00000110092,protein_coding,CCND1,DAE
chr11,68890300,68890950,ENSG00000149716,protein_coding,ORAOV1,DAE
chr11,69957522,69957775,ENSG00000248844,lincRNA,RP11-626H12.3,DAE
chr11,69957870,69958550,ENSG00000248844,lincRNA,RP11-626H12.3,DAE
chr11,69968950,69969075,ENSG00000131620,protein_coding,ANO1,DAE
chr11,69969076,69969163,ENSG00000131620,protein_coding,ANO1,DAE
chr11,69561450,69562350,ENSG00000168040,protein_coding,FADD,DAE
chr11,69567657,69568298,ENSG00000168040,protein_coding,FADD,DAE
chr11,71108463,71109082,ENSG00000204571,protein_coding,KRTAP5-11,DAE
chr11,71108463,71109082,ENSG00000187811,protein_coding,AP000867.1,DAE
chr11,72049540,72050340,ENSG00000137522,protein_coding,RNF121,DAE
chr11,72136450,72137200,ENSG00000137522,protein_coding,RNF121,DAE
chr11,72136450,72137200,ENSG00000137496,protein_coding,IL18BP,DAE
chr11,72136450,72137200,ENSG00000137497,protein_coding,NUMA1,DAE
chr11,71690875,71691340,ENSG00000162129,protein_coding,CLPB,DAE
chr11,72049540,72050340,ENSG00000162129,protein_coding,CLPB,DAE
chr11,72336680,72337208,ENSG00000186642,protein_coding,PDE2A,DAE
chr11,72342725,72342829,ENSG00000186642,protein_coding,PDE2A,DAE
chr11,72342838,72343314,ENSG00000186642,protein_coding,PDE2A,DAE
chr11,72343384,72343650,ENSG00000186642,protein_coding,PDE2A,DAE
chr11,73390345,73390949,ENSG00000110237,protein_coding,ARHGEF17,DAE
chr11,73390345,73390949,ENSG00000054967,protein_coding,RELT,DAE
chr11,74128723,74129355,ENSG00000214517,protein_coding,PPME1,DAE
chr11,74168525,74169000,ENSG00000214517,protein_coding,PPME1,DAE
chr11,74070113,74070921,ENSG00000149380,protein_coding,P4HA3,DAE
chr11,74168525,74169000,ENSG00000149380,protein_coding,P4HA3,DAE
chr11,74959526,74960001,ENSG00000166435,protein_coding,XRRA1,DAE
chr11,74959526,74960001,ENSG00000137491,protein_coding,SLCO2B1,DAE
chr11,74682116,74682863,ENSG00000255136,lincRNA,CTD-2562J17.4,DAE
chr11,74682116,74682863,ENSG00000261594,protein_coding,TPBGL,DAE
chr11,75166170,75166886,ENSG00000158555,protein_coding,GDPD5,DAE
chr11,75584857,75585227,ENSG00000158555,protein_coding,GDPD5,DAE
chr11,75359596,75360552,ENSG00000171533,protein_coding,MAP6,DAE
chr11,75265416,75265853,ENSG00000062282,protein_coding,DGAT2,DAE
chr11,75438650,75439250,ENSG00000062282,protein_coding,DGAT2,DAE
chr11,75680470,75681150,ENSG00000198382,protein_coding,UVRAG,DAE
chr11,76032520,76033300,ENSG00000198382,protein_coding,UVRAG,DAE
chr11,75680470,75681150,ENSG00000255363,lincRNA,RP11-672A2.5,DAE
chr11,78061202,78061511,ENSG00000149262,protein_coding,INTS4,DAE
chr11,78061656,78061887,ENSG00000149262,protein_coding,INTS4,DAE
chr11,8054522,8054825,ENSG00000166402,protein_coding,TUB,DAE
chr11,8227750,8228620,ENSG00000130413,protein_coding,STK33,DAE
chr11,8371625,8372150,ENSG00000130413,protein_coding,STK33,DAE
chr11,82533567,82533850,ENSG00000182103,protein_coding,FAM181B,DAE
chr11,82534633,82535400,ENSG00000182103,protein_coding,FAM181B,DAE
chr11,82449200,82449375,ENSG00000137509,protein_coding,PRCP,DAE
chr11,83336128,83336403,ENSG00000137509,protein_coding,PRCP,DAE
chr11,83336505,83337199,ENSG00000137509,protein_coding,PRCP,DAE
chr11,83439451,83440092,ENSG00000137509,protein_coding,PRCP,DAE
chr11,82449200,82449375,ENSG00000165490,protein_coding,C11orf82,DAE
chr11,83336128,83336403,ENSG00000165490,protein_coding,C11orf82,DAE
chr11,83336505,83337199,ENSG00000165490,protein_coding,C11orf82,DAE
chr11,83439451,83440092,ENSG00000165490,protein_coding,C11orf82,DAE
chr11,83482047,83482257,ENSG00000165490,protein_coding,C11orf82,DAE
chr11,83482047,83482257,ENSG00000255503,lincRNA,RP11-113K21.4,DAE
chr11,83405150,83405700,ENSG00000137500,protein_coding,CCDC90B,DAE
chr11,83439451,83440092,ENSG00000137500,protein_coding,CCDC90B,DAE
chr11,84510893,84511747,ENSG00000150672,protein_coding,DLG2,DAE
chr11,84514219,84515006,ENSG00000150672,protein_coding,DLG2,DAE
chr11,84515096,84515911,ENSG00000150672,protein_coding,DLG2,DAE
chr11,86214450,86215134,ENSG00000150687,protein_coding,PRSS23,DAE
chr11,86339300,86339580,ENSG00000269895,lincRNA,AP000654.4,DAE
chr11,86979650,86980470,ENSG00000150687,protein_coding,PRSS23,DAE
chr11,88916030,88916245,ENSG00000077498,protein_coding,TYR,DAE
chr11,88916424,88916525,ENSG00000077498,protein_coding,TYR,DAE
chr11,93669557,93670183,ENSG00000183560,protein_coding,FOLR4,DAE
chr11,95460325,95461275,ENSG00000149218,protein_coding,ENDOD1,DAE
chr11,94890356,94890737,ENSG00000255605,lincRNA,RP11-644L4.1,DAE
chr11,96159375,96159875,ENSG00000077458,protein_coding,FAM76B,DAE
chr11,96159375,96159875,ENSG00000166037,protein_coding,CEP57,DAE
chr11,95554218,95555030,ENSG00000149231,protein_coding,CCDC82,DAE
chr11,9710675,9711092,ENSG00000133789,protein_coding,SWAP70,DAE
chr12,100768740,100769350,ENSG00000185046,protein_coding,ANKS1B,DAE
chr12,103259825,103260370,ENSG00000136048,protein_coding,DRAM1,DAE
chr12,103279100,103279550,ENSG00000258308,lincRNA,RP11-554E23.2,DAE
chr12,102339215,102339781,ENSG00000017427,protein_coding,IGF1,DAE
chr12,102339215,102339781,ENSG00000258169,lincRNA,LINC00485,DAE
chr12,103533850,103534825,ENSG00000171759,protein_coding,PAH,DAE
chr12,103810490,103811144,ENSG00000171759,protein_coding,PAH,DAE
chr12,103902739,103903551,ENSG00000171759,protein_coding,PAH,DAE
chr12,103964861,103965560,ENSG00000171759,protein_coding,PAH,DAE
chr12,103533850,103534825,ENSG00000139352,protein_coding,ASCL1,DAE
chr12,103810490,103811144,ENSG00000139352,protein_coding,ASCL1,DAE
chr12,103902739,103903551,ENSG00000139352,protein_coding,ASCL1,DAE
chr12,103964861,103965560,ENSG00000139352,protein_coding,ASCL1,DAE
chr12,103533850,103534825,ENSG00000179088,protein_coding,C12orf42,DAE
chr12,104499113,104499735,ENSG00000166598,protein_coding,HSP90B1,DAE
chr12,104504855,104505685,ENSG00000166598,protein_coding,HSP90B1,DAE
chr12,104509324,104509500,ENSG00000166598,protein_coding,HSP90B1,DAE
chr12,104504855,104505685,ENSG00000204954,protein_coding,C12orf73,DAE
chr12,104509324,104509500,ENSG00000204954,protein_coding,C12orf73,DAE
chr12,104499113,104499735,ENSG00000139372,protein_coding,TDG,DAE
chr12,104504855,104505685,ENSG00000139372,protein_coding,TDG,DAE
chr12,104509324,104509500,ENSG00000139372,protein_coding,TDG,DAE
chr12,104343161,104343945,ENSG00000111727,protein_coding,HCFC2,DAE
chr12,105486125,105486525,ENSG00000198431,protein_coding,TXNRD1,DAE
chr12,107233956,107234375,ENSG00000013503,protein_coding,POLR3B,DAE
chr12,107274962,107275413,ENSG00000013503,protein_coding,POLR3B,DAE
chr12,107311300,107311700,ENSG00000013503,protein_coding,POLR3B,DAE
chr12,107317940,107318503,ENSG00000013503,protein_coding,POLR3B,DAE
chr12,106786390,106786800,ENSG00000257545,protein_coding,RP11-144F15.1,DAE
chr12,107153976,107154194,ENSG00000111783,protein_coding,RFX4,DAE
chr12,106786390,106786800,ENSG00000111785,protein_coding,RIC8B,DAE
chr12,106819011,106819400,ENSG00000111785,protein_coding,RIC8B,DAE
chr12,108385523,108386505,ENSG00000198855,protein_coding,FICD,DAE
chr12,108385523,108386505,ENSG00000075856,protein_coding,SART3,DAE
chr12,109085242,109085754,ENSG00000110880,protein_coding,CORO1C,DAE
chr12,109167509,109168037,ENSG00000110880,protein_coding,CORO1C,DAE
chr12,109085242,109085754,ENSG00000264043,lincRNA,SNORA40,DAE
chr12,109819675,109820325,ENSG00000189046,protein_coding,ALKBH2,DAE
chr12,109820748,109821054,ENSG00000189046,protein_coding,ALKBH2,DAE
chr12,109819675,109820325,ENSG00000076248,protein_coding,UNG,DAE
chr12,109820748,109821054,ENSG00000076248,protein_coding,UNG,DAE
chr12,109819675,109820325,ENSG00000076555,protein_coding,ACACB,DAE
chr12,109820748,109821054,ENSG00000076555,protein_coding,ACACB,DAE
chr12,109819675,109820325,ENSG00000139445,protein_coding,FOXN4,DAE
chr12,109711219,109711668,ENSG00000174527,protein_coding,MYO1H,DAE
chr12,109754251,109754567,ENSG00000174527,protein_coding,MYO1H,DAE
chr12,109763700,109764200,ENSG00000174527,protein_coding,MYO1H,DAE
chr12,109769497,109769670,ENSG00000174527,protein_coding,MYO1H,DAE
chr12,109819675,109820325,ENSG00000174527,protein_coding,MYO1H,DAE
chr12,109754251,109754567,ENSG00000256560,lincRNA,RP11-256L11.1,DAE
chr12,11352200,11352600,ENSG00000256888,lincRNA,RP13-81N3.2,DAE
chr12,111047983,111048888,ENSG00000139437,protein_coding,TCHP,DAE
chr12,110791848,110792269,ENSG00000174437,protein_coding,ATP2A2,DAE
chr12,110859758,110860706,ENSG00000174437,protein_coding,ATP2A2,DAE
chr12,110665588,110666206,ENSG00000196510,protein_coding,ANAPC7,DAE
chr12,110666787,110667022,ENSG00000196510,protein_coding,ANAPC7,DAE
chr12,110667310,110667566,ENSG00000196510,protein_coding,ANAPC7,DAE
chr12,110859758,110860706,ENSG00000196510,protein_coding,ANAPC7,DAE
chr12,110637310,110637675,ENSG00000111229,protein_coding,ARPC3,DAE
chr12,110859758,110860706,ENSG00000111229,protein_coding,ARPC3,DAE
chr12,110859758,110860706,ENSG00000257268,lincRNA,RP1-74B13.2,DAE
chr12,111664041,111664897,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111685823,111686675,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111688250,111688925,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111724690,111725325,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111727617,111728181,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111733861,111734378,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111747839,111748275,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111749631,111750248,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111754890,111755474,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111876322,111876400,ENSG00000111245,protein_coding,MYL2,DAE
chr12,111694400,111695064,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111724690,111725325,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111727617,111728181,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111733861,111734378,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111747839,111748275,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111749631,111750248,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111754890,111755474,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111765845,111766338,ENSG00000185847,lincRNA,RP1-46F2.2,DAE
chr12,111656600,111657136,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111685823,111686675,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111688250,111688925,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111694400,111695064,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111707800,111708100,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111713000,111713050,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111713325,111713625,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111714996,111715962,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111724690,111725325,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111727617,111728181,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111733861,111734378,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111747839,111748275,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111749631,111750248,ENSG00000258240,lincRNA,RP1-46F2.3,DAE
chr12,111403905,111404075,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111404200,111404325,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111406751,111407104,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111685823,111686675,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111688250,111688925,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111707800,111708100,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111713000,111713050,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111713325,111713625,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111714996,111715962,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111724690,111725325,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111727617,111728181,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111733861,111734378,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111747839,111748275,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111749631,111750248,ENSG00000111249,protein_coding,CUX2,DAE
chr12,111325807,111326111,ENSG00000198324,protein_coding,FAM109A,DAE
chr12,111325807,111326111,ENSG00000257595,lincRNA,RP3-473L9.4,DAE
chr12,111876322,111876400,ENSG00000257595,lincRNA,RP3-473L9.4,DAE
chr12,112749274,112750060,ENSG00000111271,protein_coding,ACAD10,DAE
chr12,112195470,112195872,ENSG00000257877,lincRNA,RP3-462E2.3,DAE
chr12,111765845,111766338,ENSG00000234608,lincRNA,MAPKAPK5-AS1,DAE
chr12,111765845,111766338,ENSG00000089022,protein_coding,MAPKAPK5,DAE
chr12,112554280,112554716,ENSG00000198270,protein_coding,TMEM116,DAE
chr12,112559450,112560308,ENSG00000198270,protein_coding,TMEM116,DAE
chr12,112554280,112554716,ENSG00000089248,protein_coding,ERP29,DAE
chr12,112559450,112560308,ENSG00000089248,protein_coding,ERP29,DAE
chr12,112463698,112464490,ENSG00000111300,protein_coding,NAA25,DAE
chr12,112554280,112554716,ENSG00000135148,protein_coding,TRAFD1,DAE
chr12,112559450,112560308,ENSG00000135148,protein_coding,TRAFD1,DAE
chr12,112486972,112487571,ENSG00000173064,protein_coding,HECTD4,DAE
chr12,112554280,112554716,ENSG00000173064,protein_coding,HECTD4,DAE
