chr,start,end,GeneID,gene.type,GeneName,variability
chr1,36191259,36191616,ENSG00000020129,protein_coding,NCDN,Non.DAE
chr1,35917800,35918350,ENSG00000116819,protein_coding,TFAP2E,Non.DAE
chr1,36191259,36191616,ENSG00000116819,protein_coding,TFAP2E,Non.DAE
chr1,35917800,35918350,ENSG00000142686,protein_coding,C1orf216,Non.DAE
chr1,35469633,35470023,ENSG00000134698,protein_coding,AGO4,Non.DAE
chr1,35611725,35612450,ENSG00000134698,protein_coding,AGO4,Non.DAE
chr1,36795150,36795750,ENSG00000214193,protein_coding,SH3D21,Non.DAE
chr1,37920425,37921225,ENSG00000116898,protein_coding,MRPS15,Non.DAE
chr1,37920425,37921225,ENSG00000119535,protein_coding,CSF3R,Non.DAE
chr1,3827433,3827753,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,3832449,3832769,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,3835750,3836250,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,4642171,4642489,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,4645500,4645751,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,4647075,4647800,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,4710325,4710700,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,4907675,4908550,ENSG00000233304,lincRNA,RP13-614K11.1,Non.DAE
chr1,3827433,3827753,ENSG00000226374,lincRNA,RP13-614K11.2,Non.DAE
chr1,3832449,3832769,ENSG00000226374,lincRNA,RP13-614K11.2,Non.DAE
chr1,3835750,3836250,ENSG00000226374,lincRNA,RP13-614K11.2,Non.DAE
chr1,4108925,4109025,ENSG00000227169,lincRNA,RP1-37J18.1,Non.DAE
chr1,4109202,4109525,ENSG00000227169,lincRNA,RP1-37J18.1,Non.DAE
chr1,39522285,39522576,ENSG00000183682,protein_coding,BMP8A,Non.DAE
chr1,39528960,39529577,ENSG00000183682,protein_coding,BMP8A,Non.DAE
chr1,39531317,39531907,ENSG00000183682,protein_coding,BMP8A,Non.DAE
chr1,39703870,39704510,ENSG00000198754,protein_coding,OXCT2,Non.DAE
chr1,39706524,39706859,ENSG00000198754,protein_coding,OXCT2,Non.DAE
chr1,39707402,39707727,ENSG00000198754,protein_coding,OXCT2,Non.DAE
chr1,39708947,39709736,ENSG00000198754,protein_coding,OXCT2,Non.DAE
chr1,39988625,39989175,ENSG00000198754,protein_coding,OXCT2,Non.DAE
chr1,40648023,40648445,ENSG00000188800,protein_coding,TMCO2,Non.DAE
chr1,40648493,40648796,ENSG00000188800,protein_coding,TMCO2,Non.DAE
chr1,40649004,40649262,ENSG00000188800,protein_coding,TMCO2,Non.DAE
chr1,40546533,40546839,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40550395,40550547,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40550557,40550656,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40609650,40610159,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40618625,40619075,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40633160,40633586,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,40637395,40638076,ENSG00000084070,protein_coding,SMAP2,Non.DAE
chr1,41190383,41190810,ENSG00000066136,protein_coding,NFYC,Non.DAE
chr1,41212360,41212796,ENSG00000066136,protein_coding,NFYC,Non.DAE
chr1,43628323,43628842,ENSG00000186409,protein_coding,CCDC30,Non.DAE
chr1,43708775,43709600,ENSG00000117399,protein_coding,CDC20,Non.DAE
chr1,43708775,43709600,ENSG00000159479,protein_coding,MED8,Non.DAE
chr1,44478970,44479260,ENSG00000230615,lincRNA,RP5-1198O20.4,Non.DAE
chr1,45763200,45764000,ENSG00000198520,protein_coding,C1orf228,Non.DAE
chr1,45960957,45961272,ENSG00000198520,protein_coding,C1orf228,Non.DAE
chr1,45763200,45764000,ENSG00000142937,protein_coding,RPS8,Non.DAE
chr1,45763200,45764000,ENSG00000142959,protein_coding,BEST4,Non.DAE
chr1,45960957,45961272,ENSG00000142959,protein_coding,BEST4,Non.DAE
chr1,46186961,46187304,ENSG00000173846,protein_coding,PLK3,Non.DAE
chr1,46186961,46187304,ENSG00000188396,protein_coding,TCTEX1D4,Non.DAE
chr1,46186961,46187304,ENSG00000222009,protein_coding,BTBD19,Non.DAE
chr1,45466104,45466422,ENSG00000117425,protein_coding,PTCH2,Non.DAE
chr1,45468526,45469433,ENSG00000117425,protein_coding,PTCH2,Non.DAE
chr1,45763200,45764000,ENSG00000117425,protein_coding,PTCH2,Non.DAE
chr1,46186961,46187304,ENSG00000117425,protein_coding,PTCH2,Non.DAE
chr1,45757904,45758462,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,45763200,45764000,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,46020106,46020285,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,46021331,46021987,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,46024385,46024698,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,46024699,46025139,ENSG00000126107,protein_coding,HECTD3,Non.DAE
chr1,45757904,45758462,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,45763200,45764000,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,46020106,46020285,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,46021331,46021987,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,46024385,46024698,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,46024699,46025139,ENSG00000126088,protein_coding,UROD,Non.DAE
chr1,45466104,45466422,ENSG00000162415,protein_coding,ZSWIM5,Non.DAE
chr1,45468526,45469433,ENSG00000162415,protein_coding,ZSWIM5,Non.DAE
chr1,45484990,45485420,ENSG00000162415,protein_coding,ZSWIM5,Non.DAE
chr1,45484990,45485420,ENSG00000132773,protein_coding,TOE1,Non.DAE
chr1,45993631,45993810,ENSG00000132773,protein_coding,TOE1,Non.DAE
chr1,45484990,45485420,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46020106,46020285,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46021331,46021987,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46024385,46024698,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46024699,46025139,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46186961,46187304,ENSG00000070759,protein_coding,TESK2,Non.DAE
chr1,46440270,46440940,ENSG00000159592,protein_coding,GPBP1L1,Non.DAE
chr1,46441211,46441570,ENSG00000159592,protein_coding,GPBP1L1,Non.DAE
chr1,46441950,46442750,ENSG00000159592,protein_coding,GPBP1L1,Non.DAE
chr1,46232510,46233210,ENSG00000197429,protein_coding,IPP,Non.DAE
chr1,46234934,46235291,ENSG00000197429,protein_coding,IPP,Non.DAE
chr1,46470087,46470680,ENSG00000197429,protein_coding,IPP,Non.DAE
chr1,46474046,46474319,ENSG00000197429,protein_coding,IPP,Non.DAE
chr1,47190787,47191048,ENSG00000117480,protein_coding,FAAH,Non.DAE
chr1,48673100,48673300,ENSG00000269709,protein_coding,AL109659.1,Non.DAE
chr1,51166034,51166268,ENSG00000142700,protein_coding,DMRTA2,Non.DAE
chr1,51166034,51166268,ENSG00000271782,lincRNA,RP5-850O15.4,Non.DAE
chr1,51287786,51288139,ENSG00000117859,protein_coding,OSBPL9,Non.DAE
chr1,51288688,51289141,ENSG00000117859,protein_coding,OSBPL9,Non.DAE
chr1,1270060,1270650,ENSG00000223659,lincRNA,RP5-857K21.5,Non.DAE
chr1,1271151,1271865,ENSG00000223659,lincRNA,RP5-857K21.5,Non.DAE
chr1,1273820,1273900,ENSG00000223659,lincRNA,RP5-857K21.5,Non.DAE
chr1,1274030,1274740,ENSG00000223659,lincRNA,RP5-857K21.5,Non.DAE
chr1,1277323,1278292,ENSG00000223659,lincRNA,RP5-857K21.5,Non.DAE
chr1,1304816,1305195,ENSG00000240618,lincRNA,RP11-206L10.5,Non.DAE
chr1,1025119,1025730,ENSG00000230699,lincRNA,RP11-54O7.1,Non.DAE
chr1,1025810,1025898,ENSG00000230699,lincRNA,RP11-54O7.1,Non.DAE
chr1,1045900,1046550,ENSG00000230699,lincRNA,RP11-54O7.1,Non.DAE
chr1,1025119,1025730,ENSG00000241180,lincRNA,RP11-54O7.2,Non.DAE
chr1,1025810,1025898,ENSG00000241180,lincRNA,RP11-54O7.2,Non.DAE
chr1,1045900,1046550,ENSG00000241180,lincRNA,RP11-54O7.2,Non.DAE
chr1,52593025,52593775,ENSG00000085840,protein_coding,ORC1,Non.DAE
chr1,52593025,52593775,ENSG00000134748,protein_coding,PRPF38A,Non.DAE
chr1,52981517,52981841,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52982115,52982813,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52982969,52983398,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52986708,52987110,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52987598,52988319,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52989748,52989921,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,53033575,53034236,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,53035069,53035856,ENSG00000272371,lincRNA,RP11-25O10.2,Non.DAE
chr1,52981517,52981841,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52982115,52982813,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52982969,52983398,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52986708,52987110,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52987598,52988319,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52989748,52989921,ENSG00000182183,protein_coding,FAM159A,Non.DAE
chr1,52593025,52593775,ENSG00000162377,protein_coding,COA7,Non.DAE
chr1,52728782,52729187,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,52816649,52816925,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,52924148,52924671,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,53413195,53413560,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,53419572,53419948,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,53547300,53547725,ENSG00000116171,protein_coding,SCP2,Non.DAE
chr1,52981517,52981841,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,52982115,52982813,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,52982969,52983398,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,52986708,52987110,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,52987598,52988319,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,52989748,52989921,ENSG00000174348,protein_coding,PODN,Non.DAE
chr1,53896700,53896750,ENSG00000143006,protein_coding,DMRTB1,Non.DAE
chr1,54331873,54332270,ENSG00000081870,protein_coding,HSPB11,Non.DAE
chr1,54333404,54333818,ENSG00000081870,protein_coding,HSPB11,Non.DAE
chr1,54336250,54336542,ENSG00000081870,protein_coding,HSPB11,Non.DAE
chr1,54336720,54337040,ENSG00000081870,protein_coding,HSPB11,Non.DAE
chr1,54337160,54338020,ENSG00000081870,protein_coding,HSPB11,Non.DAE
chr1,54331873,54332270,ENSG00000116212,protein_coding,LRRC42,Non.DAE
chr1,54333404,54333818,ENSG00000116212,protein_coding,LRRC42,Non.DAE
chr1,54336250,54336542,ENSG00000116212,protein_coding,LRRC42,Non.DAE
chr1,54336720,54337040,ENSG00000116212,protein_coding,LRRC42,Non.DAE
chr1,54337160,54338020,ENSG00000116212,protein_coding,LRRC42,Non.DAE
chr1,54572663,54573231,ENSG00000162390,protein_coding,ACOT11,Non.DAE
chr1,54573527,54574038,ENSG00000162390,protein_coding,ACOT11,Non.DAE
chr1,54497683,54498045,ENSG00000271723,protein_coding,MROH7-TTC4,Non.DAE
chr1,54616625,54617045,ENSG00000271723,protein_coding,MROH7-TTC4,Non.DAE
chr1,54985627,54986100,ENSG00000271723,protein_coding,MROH7-TTC4,Non.DAE
chr1,54467300,54467725,ENSG00000184313,protein_coding,MROH7,Non.DAE
chr1,54497683,54498045,ENSG00000184313,protein_coding,MROH7,Non.DAE
chr1,54616625,54617045,ENSG00000184313,protein_coding,MROH7,Non.DAE
chr1,54985627,54986100,ENSG00000184313,protein_coding,MROH7,Non.DAE
chr1,54535732,54535862,ENSG00000243725,protein_coding,TTC4,Non.DAE
chr1,56700428,56700708,ENSG00000230250,lincRNA,RP11-90C4.2,Non.DAE
chr1,56700812,56701011,ENSG00000230250,lincRNA,RP11-90C4.2,Non.DAE
chr1,56700428,56700708,ENSG00000233079,lincRNA,RP11-90C4.3,Non.DAE
chr1,56700812,56701011,ENSG00000233079,lincRNA,RP11-90C4.3,Non.DAE
chr1,60163137,60163586,ENSG00000162601,protein_coding,MYSM1,Non.DAE
chr1,60163137,60163586,ENSG00000231740,lincRNA,RP11-63G10.2,Non.DAE
chr1,60172800,60173225,ENSG00000231740,lincRNA,RP11-63G10.2,Non.DAE
chr1,59239196,59239325,ENSG00000172456,protein_coding,FGGY,Non.DAE
chr1,59239196,59239325,ENSG00000231816,lincRNA,RP4-782L23.1,Non.DAE
chr1,6089989,6090554,ENSG00000116251,protein_coding,RPL22,Non.DAE
chr1,66153394,66153805,ENSG00000231485,lincRNA,RP4-535B20.1,Non.DAE
chr1,65541118,65541469,ENSG00000116678,protein_coding,LEPR,Non.DAE
chr1,7962733,7963103,ENSG00000049245,protein_coding,VAMP3,Non.DAE
chr1,7903701,7904033,ENSG00000049246,protein_coding,PER3,Non.DAE
chr1,7962733,7963103,ENSG00000049246,protein_coding,PER3,Non.DAE
chr1,67621950,67622750,ENSG00000152760,protein_coding,TCTEX1D1,Non.DAE
chr1,67614633,67614969,ENSG00000172410,protein_coding,INSL5,Non.DAE
chr1,69869404,69869772,ENSG00000024526,protein_coding,DEPDC1,Non.DAE
chr1,70800107,70800521,ENSG00000116754,protein_coding,SRSF11,Non.DAE
chr1,70807550,70807912,ENSG00000116754,protein_coding,SRSF11,Non.DAE
chr1,71002340,71002940,ENSG00000050628,protein_coding,PTGER3,Non.DAE
chr1,71008430,71008940,ENSG00000050628,protein_coding,PTGER3,Non.DAE
chr1,74299861,74300141,ENSG00000178965,protein_coding,C1orf173,Non.DAE
chr1,74300212,74300420,ENSG00000178965,protein_coding,C1orf173,Non.DAE
chr1,75669218,75669675,ENSG00000162623,protein_coding,TYW3,Non.DAE
chr1,77366852,77367155,ENSG00000154007,protein_coding,ASB17,Non.DAE
chr1,77964675,77965275,ENSG00000154027,protein_coding,AK5,Non.DAE
chr1,78158839,78159172,ENSG00000162613,protein_coding,FUBP1,Non.DAE
chr1,8380913,8381160,ENSG00000238290,lincRNA,RP11-431K24.1,Non.DAE
chr1,8064475,8064600,ENSG00000162426,protein_coding,SLC45A1,Non.DAE
chr1,83740360,83740880,ENSG00000231364,lincRNA,RP11-413G15.1,Non.DAE
chr1,8782854,8783275,ENSG00000228423,lincRNA,RP4-633I8.4,Non.DAE
chr1,8788004,8788258,ENSG00000228423,lincRNA,RP4-633I8.4,Non.DAE
chr1,8789597,8790222,ENSG00000228423,lincRNA,RP4-633I8.4,Non.DAE
chr1,85773653,85773996,ENSG00000153904,protein_coding,DDAH1,Non.DAE
chr1,85774024,85774178,ENSG00000153904,protein_coding,DDAH1,Non.DAE
chr1,85781540,85782275,ENSG00000153904,protein_coding,DDAH1,Non.DAE
chr1,85773653,85773996,ENSG00000272691,lincRNA,RP11-290M5.4,Non.DAE
chr1,85774024,85774178,ENSG00000272691,lincRNA,RP11-290M5.4,Non.DAE
chr1,85781540,85782275,ENSG00000272691,lincRNA,RP11-290M5.4,Non.DAE
chr1,85773653,85773996,ENSG00000142871,protein_coding,CYR61,Non.DAE
chr1,85774024,85774178,ENSG00000142871,protein_coding,CYR61,Non.DAE
chr1,85781540,85782275,ENSG00000142871,protein_coding,CYR61,Non.DAE
chr1,85773653,85773996,ENSG00000117174,protein_coding,ZNHIT6,Non.DAE
chr1,85774024,85774178,ENSG00000117174,protein_coding,ZNHIT6,Non.DAE
chr1,87290575,87291400,ENSG00000122417,protein_coding,ODF2L,Non.DAE
chr1,87299537,87299759,ENSG00000122417,protein_coding,ODF2L,Non.DAE
chr1,87434679,87435131,ENSG00000122417,protein_coding,ODF2L,Non.DAE
chr1,87546354,87546638,ENSG00000122417,protein_coding,ODF2L,Non.DAE
chr1,87546354,87546638,ENSG00000016490,protein_coding,CLCA1,Non.DAE
chr1,88407123,88407304,ENSG00000267272,lincRNA,LINC01140,Non.DAE
chr1,88527295,88527526,ENSG00000267272,lincRNA,LINC01140,Non.DAE
chr1,88536746,88536889,ENSG00000267272,lincRNA,LINC01140,Non.DAE
chr1,89126863,89127096,ENSG00000137947,protein_coding,GTF2B,Non.DAE
chr1,89898722,89899038,ENSG00000137944,protein_coding,CCBL2,Non.DAE
chr1,89898722,89899038,ENSG00000213516,protein_coding,RBMXL1,Non.DAE
chr1,89823847,89824269,ENSG00000117226,protein_coding,GBP3,Non.DAE
chr1,89437756,89437955,ENSG00000183347,protein_coding,GBP6,Non.DAE
chr1,89464392,89464714,ENSG00000183347,protein_coding,GBP6,Non.DAE
chr1,89470658,89470758,ENSG00000183347,protein_coding,GBP6,Non.DAE
chr1,8959720,8960560,ENSG00000180758,protein_coding,GPR157,Non.DAE
chr1,8971429,8972227,ENSG00000180758,protein_coding,GPR157,Non.DAE
chr1,8974625,8974900,ENSG00000180758,protein_coding,GPR157,Non.DAE
chr1,8978148,8978219,ENSG00000180758,protein_coding,GPR157,Non.DAE
chr1,8978242,8978475,ENSG00000180758,protein_coding,GPR157,Non.DAE
chr1,8959720,8960560,ENSG00000228526,lincRNA,RP3-510D11.1,Non.DAE
chr1,89949078,89949191,ENSG00000171488,protein_coding,LRRC8C,Non.DAE
chr1,89950131,89950529,ENSG00000171488,protein_coding,LRRC8C,Non.DAE
chr1,92392936,92393089,ENSG00000097046,protein_coding,CDC7,Non.DAE
chr1,92393775,92394129,ENSG00000097046,protein_coding,CDC7,Non.DAE
chr1,92394908,92395325,ENSG00000097046,protein_coding,CDC7,Non.DAE
chr1,91973960,91974690,ENSG00000069702,protein_coding,TGFBR3,Non.DAE
chr1,91976178,91976563,ENSG00000069702,protein_coding,TGFBR3,Non.DAE
chr1,93770665,93771184,ENSG00000067334,protein_coding,DNTTIP2,Non.DAE
chr1,95267607,95267817,ENSG00000117528,protein_coding,ABCD3,Non.DAE
chr1,95508866,95509028,ENSG00000117528,protein_coding,ABCD3,Non.DAE
chr1,96755694,96755957,ENSG00000271252,lincRNA,RP11-286B14.2,Non.DAE
chr1,10463689,10464168,ENSG00000130939,protein_coding,UBE4B,Non.DAE
chr1,10468491,10468709,ENSG00000130939,protein_coding,UBE4B,Non.DAE
chr1,10468902,10469653,ENSG00000130939,protein_coding,UBE4B,Non.DAE
chr1,10483851,10484583,ENSG00000130939,protein_coding,UBE4B,Non.DAE
chr1,9815654,9815835,ENSG00000241563,protein_coding,CORT,Non.DAE
chr1,9818676,9819310,ENSG00000241563,protein_coding,CORT,Non.DAE
chr1,10483851,10484583,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,10502234,10502714,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,10504420,10505054,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,9741602,9742255,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,9784575,9785177,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,9789400,9789664,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,9789749,9789952,ENSG00000171603,protein_coding,CLSTN1,Non.DAE
chr1,99376375,99376829,ENSG00000099260,protein_coding,PALMD,Non.DAE
chr10,100892713,100892900,ENSG00000107521,protein_coding,HPS1,Non.DAE
chr10,101355661,101355950,ENSG00000120053,protein_coding,GOT1,Non.DAE
chr10,101357100,101357600,ENSG00000120053,protein_coding,GOT1,Non.DAE
chr10,101372081,101372269,ENSG00000120053,protein_coding,GOT1,Non.DAE
chr10,101375303,101375722,ENSG00000120053,protein_coding,GOT1,Non.DAE
chr10,101372081,101372269,ENSG00000224934,lincRNA,RP11-441O15.3,Non.DAE
chr10,101375303,101375722,ENSG00000224934,lincRNA,RP11-441O15.3,Non.DAE
chr10,101152125,101152950,ENSG00000155287,protein_coding,SLC25A28,Non.DAE
chr10,101155385,101156204,ENSG00000155287,protein_coding,SLC25A28,Non.DAE
chr10,101157491,101157792,ENSG00000155287,protein_coding,SLC25A28,Non.DAE
chr10,101184436,101184802,ENSG00000155287,protein_coding,SLC25A28,Non.DAE
chr10,101152125,101152950,ENSG00000119929,protein_coding,CUTC,Non.DAE
chr10,101155385,101156204,ENSG00000119929,protein_coding,CUTC,Non.DAE
chr10,101157491,101157792,ENSG00000119929,protein_coding,CUTC,Non.DAE
chr10,101888900,101889500,ENSG00000023839,protein_coding,ABCC2,Non.DAE
chr10,101594290,101594920,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101603060,101603407,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101604058,101604259,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101604263,101604741,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101605664,101606116,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101623310,101624140,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,101869034,101869565,ENSG00000120054,protein_coding,CPN1,Non.DAE
chr10,102783375,102783900,ENSG00000107816,protein_coding,LZTS2,Non.DAE
chr10,102786235,102787150,ENSG00000107816,protein_coding,LZTS2,Non.DAE
chr10,103522875,103523550,ENSG00000107821,protein_coding,KAZALD1,Non.DAE
chr10,103784674,103785297,ENSG00000166189,protein_coding,HPS6,Non.DAE
chr10,103789289,103789630,ENSG00000166189,protein_coding,HPS6,Non.DAE
chr10,104112163,104112633,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104113074,104113302,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104115089,104115414,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104235039,104235780,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104236129,104236942,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104238059,104238405,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104238720,104238976,ENSG00000166197,protein_coding,NOLC1,Non.DAE
chr10,104252826,104253206,ENSG00000107874,protein_coding,CUEDC2,Non.DAE
chr10,104252826,104253206,ENSG00000138111,protein_coding,TMEM180,Non.DAE
chr10,105092987,105093291,ENSG00000156398,protein_coding,SFXN2,Non.DAE
chr10,105099971,105100253,ENSG00000156398,protein_coding,SFXN2,Non.DAE
chr10,105061586,105061786,ENSG00000166272,protein_coding,WBP1L,Non.DAE
chr10,105063613,105063835,ENSG00000166272,protein_coding,WBP1L,Non.DAE
chr10,105067995,105068156,ENSG00000166272,protein_coding,WBP1L,Non.DAE
chr10,104522475,104523025,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104524688,104524948,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104527132,104527499,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104528779,104529208,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104529264,104530141,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104636164,104636634,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104638114,104638347,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,105061586,105061786,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,105063613,105063835,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,105067995,105068156,ENSG00000166275,protein_coding,C10orf32,Non.DAE
chr10,104522475,104523025,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104524688,104524948,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104527132,104527499,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104528779,104529208,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104529264,104530141,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104636164,104636634,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,104638114,104638347,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,105061586,105061786,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,105063613,105063835,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,105067995,105068156,ENSG00000270316,protein_coding,C10orf32-ASMT,Non.DAE
chr10,105092987,105093291,ENSG00000214435,protein_coding,AS3MT,Non.DAE
chr10,105099971,105100253,ENSG00000214435,protein_coding,AS3MT,Non.DAE
chr10,104594665,104595064,ENSG00000235376,protein_coding,RPEL1,Non.DAE
chr10,104659037,104659384,ENSG00000235376,protein_coding,RPEL1,Non.DAE
chr10,105092987,105093291,ENSG00000148835,protein_coding,TAF5,Non.DAE
chr10,105099971,105100253,ENSG00000148835,protein_coding,TAF5,Non.DAE
chr10,105148331,105149048,ENSG00000148835,protein_coding,TAF5,Non.DAE
chr10,104618619,104618712,ENSG00000148843,protein_coding,PDCD11,Non.DAE
chr10,105350553,105351000,ENSG00000107957,protein_coding,SH3PXD2A,Non.DAE
chr10,105969494,105969613,ENSG00000107960,protein_coding,OBFC1,Non.DAE
chr10,105886925,105887350,ENSG00000065613,protein_coding,SLK,Non.DAE
chr10,105700275,105700600,ENSG00000065618,protein_coding,COL17A1,Non.DAE
chr10,105701814,105701875,ENSG00000065618,protein_coding,COL17A1,Non.DAE
chr10,105655279,105655535,ENSG00000156384,protein_coding,SFR1,Non.DAE
chr10,105668130,105668457,ENSG00000197748,protein_coding,WDR96,Non.DAE
chr10,105668130,105668457,ENSG00000148834,protein_coding,GSTO1,Non.DAE
chr10,112313751,112314033,ENSG00000119953,protein_coding,SMNDC1,Non.DAE
chr10,1820407,1821145,ENSG00000047056,protein_coding,WDR37,Non.DAE
chr10,1828950,1829350,ENSG00000047056,protein_coding,WDR37,Non.DAE
chr10,2442250,2442825,ENSG00000226694,lincRNA,RP11-69C17.2,Non.DAE
chr10,2757139,2757435,ENSG00000231326,lincRNA,RP11-69C17.4,Non.DAE
chr10,112510867,112511220,ENSG00000214413,protein_coding,BBIP1,Non.DAE
chr10,115484790,115485421,ENSG00000165813,protein_coding,C10orf118,Non.DAE
chr10,115548388,115548947,ENSG00000165813,protein_coding,C10orf118,Non.DAE
chr10,116882293,116882601,ENSG00000169129,protein_coding,AFAP1L2,Non.DAE
chr10,116883257,116883589,ENSG00000169129,protein_coding,AFAP1L2,Non.DAE
chr10,116539660,116540460,ENSG00000099204,protein_coding,ABLIM1,Non.DAE
chr10,116543600,116544150,ENSG00000099204,protein_coding,ABLIM1,Non.DAE
chr10,116882293,116882601,ENSG00000151553,protein_coding,FAM160B1,Non.DAE
chr10,116883257,116883589,ENSG00000151553,protein_coding,FAM160B1,Non.DAE
chr10,116739634,116740143,ENSG00000107518,protein_coding,ATRNL1,Non.DAE
chr10,117465540,117466119,ENSG00000151892,protein_coding,GFRA1,Non.DAE
chr10,117558931,117559253,ENSG00000151892,protein_coding,GFRA1,Non.DAE
chr10,117586370,117586788,ENSG00000151892,protein_coding,GFRA1,Non.DAE
chr10,117586907,117587380,ENSG00000151892,protein_coding,GFRA1,Non.DAE
