chr,start,end,GeneID,gene.type,GeneName,variability
chr1,54588186,54588345,ENSG00000157216,protein_coding,SSBP3,DAE
chr1,54857175,54857450,ENSG00000157216,protein_coding,SSBP3,DAE
chr1,54953797,54954322,ENSG00000157216,protein_coding,SSBP3,DAE
chr1,54547303,54547586,ENSG00000232245,lincRNA,RP4-705F19.1,DAE
chr1,54587135,54587675,ENSG00000232245,lincRNA,RP4-705F19.1,DAE
chr1,54588186,54588345,ENSG00000232245,lincRNA,RP4-705F19.1,DAE
chr1,54953797,54954322,ENSG00000232245,lincRNA,RP4-705F19.1,DAE
chr1,54587135,54587675,ENSG00000162390,protein_coding,ACOT11,DAE
chr1,54588186,54588345,ENSG00000162390,protein_coding,ACOT11,DAE
chr1,54561975,54562475,ENSG00000162396,protein_coding,PARS2,DAE
chr1,54547303,54547586,ENSG00000006555,protein_coding,TTC22,DAE
chr1,54587135,54587675,ENSG00000006555,protein_coding,TTC22,DAE
chr1,54588186,54588345,ENSG00000006555,protein_coding,TTC22,DAE
chr1,54857175,54857450,ENSG00000006555,protein_coding,TTC22,DAE
chr1,54547303,54547586,ENSG00000162398,protein_coding,C1orf177,DAE
chr1,54587135,54587675,ENSG00000162398,protein_coding,C1orf177,DAE
chr1,54588186,54588345,ENSG00000162398,protein_coding,C1orf177,DAE
chr1,60185950,60186500,ENSG00000177606,protein_coding,JUN,DAE
chr1,60185950,60186500,ENSG00000234807,lincRNA,LINC01135,DAE
chr1,6169892,6170315,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6208624,6208910,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6245633,6246048,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6305640,6305850,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6306040,6306275,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6309200,6309500,ENSG00000069424,protein_coding,KCNAB2,DAE
chr1,6305640,6305850,ENSG00000268332,protein_coding,AL035406.1,DAE
chr1,6306040,6306275,ENSG00000268332,protein_coding,AL035406.1,DAE
chr1,6309200,6309500,ENSG00000268332,protein_coding,AL035406.1,DAE
chr1,6151558,6152408,ENSG00000116254,protein_coding,CHD5,DAE
chr1,6208624,6208910,ENSG00000116254,protein_coding,CHD5,DAE
chr1,6474609,6474829,ENSG00000116237,protein_coding,ICMT,DAE
chr1,6474609,6474829,ENSG00000173673,protein_coding,HES3,DAE
chr1,6514625,6515400,ENSG00000173673,protein_coding,HES3,DAE
chr1,6385855,6386632,ENSG00000158292,protein_coding,GPR153,DAE
chr1,6474609,6474829,ENSG00000158292,protein_coding,GPR153,DAE
chr1,6514625,6515400,ENSG00000158292,protein_coding,GPR153,DAE
chr1,6312654,6313218,ENSG00000097021,protein_coding,ACOT7,DAE
chr1,6336384,6336772,ENSG00000097021,protein_coding,ACOT7,DAE
chr1,6385855,6386632,ENSG00000097021,protein_coding,ACOT7,DAE
chr1,6305640,6305850,ENSG00000069812,protein_coding,HES2,DAE
chr1,6306040,6306275,ENSG00000069812,protein_coding,HES2,DAE
chr1,6309200,6309500,ENSG00000069812,protein_coding,HES2,DAE
chr1,6336384,6336772,ENSG00000069812,protein_coding,HES2,DAE
chr1,6151558,6152408,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6169892,6170315,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6305640,6305850,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6306040,6306275,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6309200,6309500,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6312654,6313218,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6336384,6336772,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6347112,6347303,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6347412,6347498,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6347740,6348059,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6390350,6391100,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6396000,6396810,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6398631,6399260,ENSG00000187017,protein_coding,ESPN,DAE
chr1,6312654,6313218,ENSG00000215788,protein_coding,TNFRSF25,DAE
chr1,6305640,6305850,ENSG00000171680,protein_coding,PLEKHG5,DAE
chr1,6306040,6306275,ENSG00000171680,protein_coding,PLEKHG5,DAE
chr1,6309200,6309500,ENSG00000171680,protein_coding,PLEKHG5,DAE
chr1,6312654,6313218,ENSG00000171680,protein_coding,PLEKHG5,DAE
chr1,6336384,6336772,ENSG00000171680,protein_coding,PLEKHG5,DAE
chr1,61918819,61919182,ENSG00000162599,protein_coding,NFIA,DAE
chr1,62173456,62173994,ENSG00000162604,protein_coding,TM2D1,DAE
chr1,62446469,62447369,ENSG00000132849,protein_coding,INADL,DAE
chr1,65674765,65675073,ENSG00000231485,lincRNA,RP4-535B20.1,DAE
chr1,7740230,7740774,ENSG00000171735,protein_coding,CAMTA1,DAE
chr1,6831250,6831600,ENSG00000270171,lincRNA,RP11-338N10.1,DAE
chr1,7812590,7813375,ENSG00000270171,lincRNA,RP11-338N10.1,DAE
chr1,7820224,7821101,ENSG00000270171,lincRNA,RP11-338N10.1,DAE
chr1,6831250,6831600,ENSG00000270035,lincRNA,RP11-338N10.2,DAE
chr1,7812590,7813375,ENSG00000270035,lincRNA,RP11-338N10.2,DAE
chr1,7820224,7821101,ENSG00000270035,lincRNA,RP11-338N10.2,DAE
chr1,70881355,70882056,ENSG00000229639,lincRNA,RP3-380B4.1,DAE
chr1,70887463,70888065,ENSG00000229639,lincRNA,RP3-380B4.1,DAE
chr1,69031600,69032020,ENSG00000033122,protein_coding,LRRC7,DAE
chr1,69034325,69034667,ENSG00000033122,protein_coding,LRRC7,DAE
chr1,69037188,69037300,ENSG00000033122,protein_coding,LRRC7,DAE
chr1,69037725,69038110,ENSG00000033122,protein_coding,LRRC7,DAE
chr1,76053395,76054019,ENSG00000162623,protein_coding,TYW3,DAE
chr1,76055325,76055925,ENSG00000162623,protein_coding,TYW3,DAE
chr1,78620700,78621240,ENSG00000137959,protein_coding,IFI44L,DAE
chr1,8393767,8394475,ENSG00000116285,protein_coding,ERRFI1,DAE
chr1,8395200,8396050,ENSG00000116285,protein_coding,ERRFI1,DAE
chr1,82470925,82471425,ENSG00000230817,lincRNA,RP4-601K24.1,DAE
chr1,84127102,84127325,ENSG00000231364,lincRNA,RP11-413G15.1,DAE
chr1,84158130,84159032,ENSG00000231364,lincRNA,RP11-413G15.1,DAE
chr1,83878900,83879540,ENSG00000233008,lincRNA,RP11-475O6.1,DAE
chr1,8612650,8612950,ENSG00000142599,protein_coding,RERE,DAE
chr1,8631625,8632100,ENSG00000142599,protein_coding,RERE,DAE
chr1,8638100,8638375,ENSG00000142599,protein_coding,RERE,DAE
chr1,8681050,8681650,ENSG00000142599,protein_coding,RERE,DAE
chr1,8612650,8612950,ENSG00000228423,lincRNA,RP4-633I8.4,DAE
chr1,84899025,84899675,ENSG00000142875,protein_coding,PRKACB,DAE
chr1,85224931,85225326,ENSG00000142875,protein_coding,PRKACB,DAE
chr1,88224184,88225163,ENSG00000153936,protein_coding,HS2ST1,DAE
chr1,88736102,88736451,ENSG00000143013,protein_coding,LMO4,DAE
chr1,88738300,88738933,ENSG00000143013,protein_coding,LMO4,DAE
chr1,88757631,88758069,ENSG00000143013,protein_coding,LMO4,DAE
chr1,88768500,88769175,ENSG00000143013,protein_coding,LMO4,DAE
chr1,88771861,88772567,ENSG00000143013,protein_coding,LMO4,DAE
chr1,8989975,8990170,ENSG00000142583,protein_coding,SLC2A5,DAE
chr1,9317560,9318199,ENSG00000235263,lincRNA,RP13-392I16.1,DAE
chr1,90570527,90571025,ENSG00000143032,protein_coding,BARHL2,DAE
chr1,91171993,91172950,ENSG00000233593,lincRNA,RP4-665J23.1,DAE
chr1,90588150,90588900,ENSG00000122482,protein_coding,ZNF644,DAE
chr1,92364850,92365350,ENSG00000097046,protein_coding,CDC7,DAE
chr1,92705443,92705816,ENSG00000273487,lincRNA,RP4-621B10.8,DAE
chr1,92705870,92706139,ENSG00000273487,lincRNA,RP4-621B10.8,DAE
chr1,93924915,93925545,ENSG00000067334,protein_coding,DNTTIP2,DAE
chr1,94496300,94496875,ENSG00000236098,lincRNA,RP11-148B18.4,DAE
chr1,94496300,94496875,ENSG00000226835,lincRNA,RP11-148B18.3,DAE
chr1,10254050,10254725,ENSG00000173614,protein_coding,NMNAT1,DAE
chr1,10256950,10257425,ENSG00000173614,protein_coding,NMNAT1,DAE
chr1,10430760,10431569,ENSG00000173614,protein_coding,NMNAT1,DAE
chr1,10254050,10254725,ENSG00000162444,protein_coding,RBP7,DAE
chr1,10256950,10257425,ENSG00000162444,protein_coding,RBP7,DAE
chr1,10399920,10400171,ENSG00000130939,protein_coding,UBE4B,DAE
chr1,10220800,10220974,ENSG00000054523,protein_coding,KIF1B,DAE
chr1,10399920,10400171,ENSG00000054523,protein_coding,KIF1B,DAE
chr1,9982190,9983100,ENSG00000142657,protein_coding,PGD,DAE
chr1,9687050,9687486,ENSG00000175279,protein_coding,APITD1,DAE
chr1,9976450,9977250,ENSG00000175279,protein_coding,APITD1,DAE
chr1,9687050,9687486,ENSG00000251503,protein_coding,APITD1-CORT,DAE
chr1,9976450,9977250,ENSG00000251503,protein_coding,APITD1-CORT,DAE
chr1,10254050,10254725,ENSG00000171608,protein_coding,PIK3CD,DAE
chr1,10256950,10257425,ENSG00000171608,protein_coding,PIK3CD,DAE
chr1,9687050,9687486,ENSG00000178585,protein_coding,CTNNBIP1,DAE
chr1,10075933,10076322,ENSG00000162441,protein_coding,LZIC,DAE
chr1,10254050,10254725,ENSG00000162441,protein_coding,LZIC,DAE
chr1,10256950,10257425,ENSG00000162441,protein_coding,LZIC,DAE
chr1,99645850,99646525,ENSG00000156869,protein_coding,FRRS1,DAE
chr10,100227075,100227626,ENSG00000172987,protein_coding,HPSE2,DAE
chr10,100227075,100227626,ENSG00000119946,protein_coding,CNNM1,DAE
chr10,102193573,102193850,ENSG00000196072,protein_coding,BLOC1S2,DAE
chr10,102193573,102193850,ENSG00000107593,protein_coding,PKD2L1,DAE
chr10,102193573,102193850,ENSG00000099194,protein_coding,SCD,DAE
chr10,102682863,102683533,ENSG00000075826,protein_coding,SEC31B,DAE
chr10,102682863,102683533,ENSG00000255339,protein_coding,NDUFB8,DAE
chr10,102682863,102683533,ENSG00000166136,protein_coding,NDUFB8,DAE
chr10,102682863,102683533,ENSG00000166135,protein_coding,HIF1AN,DAE
chr10,102719997,102720419,ENSG00000119906,protein_coding,FAM178A,DAE
chr10,102802460,102803043,ENSG00000107816,protein_coding,LZTS2,DAE
chr10,102802460,102803043,ENSG00000186862,protein_coding,PDZD7,DAE
chr10,102802460,102803043,ENSG00000273162,lincRNA,RP11-108L7.15,DAE
chr10,102895925,102896650,ENSG00000273162,lincRNA,RP11-108L7.15,DAE
chr10,102802460,102803043,ENSG00000107821,protein_coding,KAZALD1,DAE
chr10,102895925,102896650,ENSG00000107821,protein_coding,KAZALD1,DAE
chr10,103545537,103545926,ENSG00000236311,protein_coding,TLX1NB,DAE
chr10,103545537,103545926,ENSG00000107807,protein_coding,TLX1,DAE
chr10,103326170,103326820,ENSG00000237579,lincRNA,RP11-324L3.1,DAE
chr10,103509300,103509650,ENSG00000237579,lincRNA,RP11-324L3.1,DAE
chr10,103519125,103519625,ENSG00000237579,lincRNA,RP11-324L3.1,DAE
chr10,103539250,103539900,ENSG00000237579,lincRNA,RP11-324L3.1,DAE
chr10,103545537,103545926,ENSG00000237579,lincRNA,RP11-324L3.1,DAE
chr10,103199000,103199200,ENSG00000138136,protein_coding,LBX1,DAE
chr10,103211435,103211739,ENSG00000138136,protein_coding,LBX1,DAE
chr10,103326170,103326820,ENSG00000138136,protein_coding,LBX1,DAE
chr10,103545537,103545926,ENSG00000138136,protein_coding,LBX1,DAE
chr10,103199000,103199200,ENSG00000229649,lincRNA,RP11-107I14.4,DAE
chr10,103211435,103211739,ENSG00000229649,lincRNA,RP11-107I14.4,DAE
chr10,103245812,103245957,ENSG00000230967,lincRNA,RP11-107I14.5,DAE
chr10,103199000,103199200,ENSG00000166167,protein_coding,BTRC,DAE
chr10,102921825,102922010,ENSG00000166171,protein_coding,DPCD,DAE
chr10,103001730,103002640,ENSG00000166171,protein_coding,DPCD,DAE
chr10,103009225,103009475,ENSG00000166171,protein_coding,DPCD,DAE
chr10,103509300,103509650,ENSG00000166171,protein_coding,DPCD,DAE
chr10,103509300,103509650,ENSG00000166169,protein_coding,POLL,DAE
chr10,103496336,103496777,ENSG00000224817,lincRNA,RP11-190J1.3,DAE
chr10,102921825,102922010,ENSG00000107831,protein_coding,FGF8,DAE
chr10,103509300,103509650,ENSG00000107831,protein_coding,FGF8,DAE
chr10,102895925,102896650,ENSG00000107833,protein_coding,NPM3,DAE
chr10,102921825,102922010,ENSG00000107833,protein_coding,NPM3,DAE
chr10,102895925,102896650,ENSG00000198408,protein_coding,MGEA5,DAE
chr10,102921825,102922010,ENSG00000198408,protein_coding,MGEA5,DAE
chr10,103728275,103729030,ENSG00000120049,protein_coding,KCNIP2,DAE
chr10,103732314,103732805,ENSG00000120049,protein_coding,KCNIP2,DAE
chr10,103763950,103764340,ENSG00000120049,protein_coding,KCNIP2,DAE
chr10,103608553,103609275,ENSG00000120029,protein_coding,C10orf76,DAE
chr10,103648000,103648425,ENSG00000120029,protein_coding,C10orf76,DAE
chr10,103728275,103729030,ENSG00000120029,protein_coding,C10orf76,DAE
chr10,103732314,103732805,ENSG00000120029,protein_coding,C10orf76,DAE
chr10,103763950,103764340,ENSG00000120029,protein_coding,C10orf76,DAE
chr10,103608553,103609275,ENSG00000166189,protein_coding,HPS6,DAE
chr10,104102280,104102550,ENSG00000119915,protein_coding,ELOVL3,DAE
chr10,104102280,104102550,ENSG00000107859,protein_coding,PITX3,DAE
chr10,103916798,103917315,ENSG00000107862,protein_coding,GBF1,DAE
chr10,103989875,103989940,ENSG00000107862,protein_coding,GBF1,DAE
chr10,104102280,104102550,ENSG00000107862,protein_coding,GBF1,DAE
chr10,103916798,103917315,ENSG00000077150,protein_coding,NFKB2,DAE
chr10,103989875,103989940,ENSG00000077150,protein_coding,NFKB2,DAE
chr10,104306260,104306925,ENSG00000077150,protein_coding,NFKB2,DAE
chr10,103916798,103917315,ENSG00000059915,protein_coding,PSD,DAE
chr10,103989875,103989940,ENSG00000059915,protein_coding,PSD,DAE
chr10,104306260,104306925,ENSG00000059915,protein_coding,PSD,DAE
chr10,103916798,103917315,ENSG00000107872,protein_coding,FBXL15,DAE
chr10,103989875,103989940,ENSG00000107872,protein_coding,FBXL15,DAE
chr10,103916798,103917315,ENSG00000107874,protein_coding,CUEDC2,DAE
chr10,103989875,103989940,ENSG00000107874,protein_coding,CUEDC2,DAE
chr10,103989875,103989940,ENSG00000120055,protein_coding,C10orf95,DAE
chr10,103989875,103989940,ENSG00000138111,protein_coding,TMEM180,DAE
chr10,104306260,104306925,ENSG00000138107,protein_coding,ACTR1A,DAE
chr10,104306260,104306925,ENSG00000107882,protein_coding,SUFU,DAE
chr10,105001086,105001700,ENSG00000166272,protein_coding,WBP1L,DAE
chr10,105087704,105088512,ENSG00000148795,protein_coding,CYP17A1,DAE
chr10,104537015,104537170,ENSG00000166275,protein_coding,C10orf32,DAE
chr10,105087704,105088512,ENSG00000166275,protein_coding,C10orf32,DAE
chr10,104537015,104537170,ENSG00000270316,protein_coding,C10orf32-ASMT,DAE
chr10,105087704,105088512,ENSG00000270316,protein_coding,C10orf32-ASMT,DAE
chr10,105001086,105001700,ENSG00000272912,lincRNA,RP11-724N1.1,DAE
chr10,105087704,105088512,ENSG00000272912,lincRNA,RP11-724N1.1,DAE
chr10,105001086,105001700,ENSG00000148842,protein_coding,CNNM2,DAE
chr10,105087704,105088512,ENSG00000148842,protein_coding,CNNM2,DAE
chr10,105041414,105041875,ENSG00000076685,protein_coding,NT5C2,DAE
chr10,105087704,105088512,ENSG00000076685,protein_coding,NT5C2,DAE
chr10,105506860,105507400,ENSG00000107957,protein_coding,SH3PXD2A,DAE
chr10,105693158,105693675,ENSG00000156384,protein_coding,SFR1,DAE
chr10,109465546,109465875,ENSG00000108018,protein_coding,SORCS1,DAE
chr10,1380030,1380558,ENSG00000185736,protein_coding,ADARB2,DAE
chr10,113306264,113306775,ENSG00000150594,protein_coding,ADRA2A,DAE
chr10,113309881,113310821,ENSG00000150594,protein_coding,ADRA2A,DAE
chr10,114886100,114886806,ENSG00000148737,protein_coding,TCF7L2,DAE
chr10,114322550,114322975,ENSG00000148702,protein_coding,HABP2,DAE
chr10,116237015,116237450,ENSG00000151553,protein_coding,FAM160B1,DAE
chr10,118895875,118895980,ENSG00000188316,protein_coding,ENO4,DAE
chr10,118902320,118903249,ENSG00000188316,protein_coding,ENO4,DAE
chr10,118925225,118925715,ENSG00000188316,protein_coding,ENO4,DAE
chr10,118934406,118934702,ENSG00000188316,protein_coding,ENO4,DAE
chr10,118934907,118935336,ENSG00000188316,protein_coding,ENO4,DAE
chr10,118593675,118594220,ENSG00000187164,protein_coding,KIAA1598,DAE
chr10,118670300,118671150,ENSG00000187164,protein_coding,KIAA1598,DAE
chr10,118671575,118672075,ENSG00000187164,protein_coding,KIAA1598,DAE
chr10,118682515,118683363,ENSG00000187164,protein_coding,KIAA1598,DAE
chr10,118895875,118895980,ENSG00000187164,protein_coding,KIAA1598,DAE
chr10,118593675,118594220,ENSG00000148704,protein_coding,VAX1,DAE
chr10,118682515,118683363,ENSG00000148704,protein_coding,VAX1,DAE
chr10,118593675,118594220,ENSG00000234474,lincRNA,RP11-501J20.2,DAE
chr10,119769874,119770440,ENSG00000170370,protein_coding,EMX2,DAE
chr10,119794325,119794900,ENSG00000170370,protein_coding,EMX2,DAE
chr10,120016340,120016660,ENSG00000170370,protein_coding,EMX2,DAE
chr10,120031315,120031606,ENSG00000170370,protein_coding,EMX2,DAE
chr10,120031647,120031825,ENSG00000170370,protein_coding,EMX2,DAE
chr10,119310925,119311175,ENSG00000107560,protein_coding,RAB11FIP2,DAE
chr10,119311834,119312077,ENSG00000107560,protein_coding,RAB11FIP2,DAE
chr10,120324500,120325090,ENSG00000151893,protein_coding,CACUL1,DAE
chr10,12552625,12553500,ENSG00000181192,protein_coding,DHTKD1,DAE
chr10,13092050,13092447,ENSG00000165609,protein_coding,NUDT5,DAE
chr10,13092050,13092447,ENSG00000151465,protein_coding,CDC123,DAE
chr10,12687511,12687947,ENSG00000183049,protein_coding,CAMK1D,DAE
chr10,12206990,12207483,ENSG00000151468,protein_coding,CCDC3,DAE
chr10,12255226,12255636,ENSG00000151468,protein_coding,CCDC3,DAE
chr10,12206990,12207483,ENSG00000123240,protein_coding,OPTN,DAE
chr10,12255226,12255636,ENSG00000123240,protein_coding,OPTN,DAE
chr10,122555429,122556080,ENSG00000107651,protein_coding,SEC23IP,DAE
chr10,122757725,122758425,ENSG00000066468,protein_coding,FGFR2,DAE
chr10,122831450,122831948,ENSG00000066468,protein_coding,FGFR2,DAE
chr10,122811300,122812070,ENSG00000223432,lincRNA,RP11-62L18.3,DAE
chr10,123440900,123441030,ENSG00000107669,protein_coding,ATE1,DAE
chr10,123560050,123561025,ENSG00000107669,protein_coding,ATE1,DAE
chr10,123625075,123625650,ENSG00000107669,protein_coding,ATE1,DAE
chr10,125312000,125312725,ENSG00000196177,protein_coding,ACADSB,DAE
chr10,125120425,125120975,ENSG00000188620,protein_coding,HMX3,DAE
chr10,125133382,125133557,ENSG00000188620,protein_coding,HMX3,DAE
chr10,125312000,125312725,ENSG00000188620,protein_coding,HMX3,DAE
chr10,125120425,125120975,ENSG00000188816,protein_coding,HMX2,DAE
chr10,125133382,125133557,ENSG00000188816,protein_coding,HMX2,DAE
chr10,125312000,125312725,ENSG00000188816,protein_coding,HMX2,DAE
chr10,125133382,125133557,ENSG00000154473,protein_coding,BUB3,DAE
chr10,125707025,125707575,ENSG00000234542,lincRNA,RP11-282I1.2,DAE
chr10,125343475,125343758,ENSG00000121898,protein_coding,CPXM2,DAE
chr10,125603076,125603843,ENSG00000121898,protein_coding,CPXM2,DAE
chr10,125767757,125768025,ENSG00000065154,protein_coding,OAT,DAE
chr10,127179975,127180325,ENSG00000175029,protein_coding,CTBP2,DAE
chr10,127380075,127380700,ENSG00000175029,protein_coding,CTBP2,DAE
chr10,127398600,127399100,ENSG00000175029,protein_coding,CTBP2,DAE
chr10,127410973,127411495,ENSG00000175029,protein_coding,CTBP2,DAE
chr10,126689155,126689846,ENSG00000175018,protein_coding,TEX36,DAE
chr10,126675676,126676589,ENSG00000228021,lincRNA,RP11-383C5.3,DAE
chr10,126689155,126689846,ENSG00000228021,lincRNA,RP11-383C5.3,DAE
chr10,126980325,126981050,ENSG00000228021,lincRNA,RP11-383C5.3,DAE
chr10,126985100,126985800,ENSG00000228021,lincRNA,RP11-383C5.3,DAE
chr10,126988200,126988750,ENSG00000228021,lincRNA,RP11-383C5.3,DAE
chr10,126675676,126676589,ENSG00000224023,lincRNA,RP11-383C5.4,DAE
chr10,126689155,126689846,ENSG00000224023,lincRNA,RP11-383C5.4,DAE
chr10,126675676,126676589,ENSG00000107938,protein_coding,EDRF1,DAE
chr10,126689155,126689846,ENSG00000107938,protein_coding,EDRF1,DAE
chr10,128466200,128466775,ENSG00000148848,protein_coding,ADAM12,DAE
chr10,129706506,129706725,ENSG00000132334,protein_coding,PTPRE,DAE
chr10,129838675,129839325,ENSG00000132334,protein_coding,PTPRE,DAE
chr10,130802825,130803325,ENSG00000108001,protein_coding,EBF3,DAE
chr10,130819994,130820126,ENSG00000108001,protein_coding,EBF3,DAE
chr10,130829400,130830100,ENSG00000108001,protein_coding,EBF3,DAE
chr10,130832118,130832600,ENSG00000108001,protein_coding,EBF3,DAE
chr10,130972625,130973175,ENSG00000108001,protein_coding,EBF3,DAE
chr10,131193100,131193600,ENSG00000108001,protein_coding,EBF3,DAE
chr10,13815816,13816575,ENSG00000239665,protein_coding,RP11-295P9.3,DAE
chr10,13815816,13816575,ENSG00000151474,protein_coding,FRMD4A,DAE
chr10,13933541,13933993,ENSG00000151474,protein_coding,FRMD4A,DAE
chr10,15037975,15038675,ENSG00000151474,protein_coding,FRMD4A,DAE
chr10,15126464,15126625,ENSG00000152457,protein_coding,DCLRE1C,DAE
chr10,134036800,134037000,ENSG00000165752,protein_coding,STK32C,DAE
chr10,134043800,134044051,ENSG00000165752,protein_coding,STK32C,DAE
chr10,134051150,134051850,ENSG00000165752,protein_coding,STK32C,DAE
chr10,134170910,134171811,ENSG00000165752,protein_coding,STK32C,DAE
chr10,134172615,134173500,ENSG00000165752,protein_coding,STK32C,DAE
chr10,134036800,134037000,ENSG00000148814,protein_coding,LRRC27,DAE
chr10,134043800,134044051,ENSG00000148814,protein_coding,LRRC27,DAE
chr10,134051150,134051850,ENSG00000148814,protein_coding,LRRC27,DAE
chr10,134106850,134107000,ENSG00000148814,protein_coding,LRRC27,DAE
chr10,134043800,134044051,ENSG00000068383,protein_coding,INPP5A,DAE
chr10,15476300,15476369,ENSG00000077943,protein_coding,ITGA8,DAE
chr10,15486096,15486750,ENSG00000077943,protein_coding,ITGA8,DAE
chr10,15476300,15476369,ENSG00000148481,protein_coding,FAM188A,DAE
chr10,15486096,15486750,ENSG00000148481,protein_coding,FAM188A,DAE
chr10,16273350,16274275,ENSG00000165983,protein_coding,PTER,DAE
chr10,16276831,16277027,ENSG00000165983,protein_coding,PTER,DAE
chr10,16277151,16277652,ENSG00000165983,protein_coding,PTER,DAE
chr10,16273350,16274275,ENSG00000165985,protein_coding,C1QL3,DAE
chr10,16276831,16277027,ENSG00000165985,protein_coding,C1QL3,DAE
chr10,16277151,16277652,ENSG00000165985,protein_coding,C1QL3,DAE
chr10,16887375,16887900,ENSG00000107614,protein_coding,TRDMT1,DAE
chr10,16887375,16887900,ENSG00000026025,protein_coding,VIM,DAE
chr10,19149300,19149675,ENSG00000204740,protein_coding,MALRD1,DAE
chr10,22540702,22541430,ENSG00000204682,protein_coding,CASC10,DAE
chr10,22624297,22624370,ENSG00000204682,protein_coding,CASC10,DAE
chr10,22540702,22541430,ENSG00000180592,protein_coding,SKIDA1,DAE
chr10,22624297,22624370,ENSG00000180592,protein_coding,SKIDA1,DAE
chr10,22540702,22541430,ENSG00000078403,protein_coding,MLLT10,DAE
chr10,22624297,22624370,ENSG00000078403,protein_coding,MLLT10,DAE
chr10,22802800,22803205,ENSG00000078403,protein_coding,MLLT10,DAE
chr10,21799318,21799641,ENSG00000148444,protein_coding,COMMD3,DAE
chr10,21799318,21799641,ENSG00000269897,protein_coding,COMMD3-BMI1,DAE
chr10,21799318,21799641,ENSG00000168283,protein_coding,BMI1,DAE
chr10,21799318,21799641,ENSG00000272516,lincRNA,RP11-573G6.9,DAE
chr10,22540702,22541430,ENSG00000272516,lincRNA,RP11-573G6.9,DAE
chr10,21799318,21799641,ENSG00000271981,lincRNA,RP11-573G6.8,DAE
chr10,22540702,22541430,ENSG00000271981,lincRNA,RP11-573G6.8,DAE
chr10,21799318,21799641,ENSG00000272366,lincRNA,RP11-573G6.10,DAE
chr10,22540702,22541430,ENSG00000272366,lincRNA,RP11-573G6.10,DAE
chr10,21799318,21799641,ENSG00000077327,protein_coding,SPAG6,DAE
chr10,25277650,25278375,ENSG00000107863,protein_coding,ARHGAP21,DAE
chr10,25283656,25284050,ENSG00000107863,protein_coding,ARHGAP21,DAE
chr10,26046520,26046676,ENSG00000077420,protein_coding,APBB1IP,DAE
chr10,26055223,26056149,ENSG00000077420,protein_coding,APBB1IP,DAE
chr10,27179800,27180425,ENSG00000148459,protein_coding,PDSS1,DAE
chr10,27914225,27914825,ENSG00000150054,protein_coding,MPP7,DAE
chr10,29607675,29608040,ENSG00000095739,protein_coding,BAMBI,DAE
chr10,29130909,29131653,ENSG00000232624,lincRNA,RP11-478H13.3,DAE
chr10,29077512,29078243,ENSG00000204365,protein_coding,C10orf126,DAE
chr10,29079087,29079489,ENSG00000204365,protein_coding,C10orf126,DAE
chr10,30872750,30873175,ENSG00000107951,protein_coding,MTPAP,DAE
chr10,30673559,30673996,ENSG00000230298,lincRNA,RP11-253D19.2,DAE
chr10,31726347,31726893,ENSG00000183621,protein_coding,ZNF438,DAE
chr10,31766450,31767030,ENSG00000183621,protein_coding,ZNF438,DAE
chr10,4465536,4466512,ENSG00000224382,lincRNA,LINC00703,DAE
chr10,34391275,34391775,ENSG00000099250,protein_coding,NRP1,DAE
chr10,34628750,34629350,ENSG00000099250,protein_coding,NRP1,DAE
chr10,34391275,34391775,ENSG00000273012,lincRNA,RP11-90B22.1,DAE
chr10,34628750,34629350,ENSG00000273012,lincRNA,RP11-90B22.1,DAE
chr10,241852,242209,ENSG00000107937,protein_coding,GTPBP4,DAE
chr10,923894,924493,ENSG00000015171,protein_coding,ZMYND11,DAE
chr10,924869,925766,ENSG00000015171,protein_coding,ZMYND11,DAE
chr10,944651,945503,ENSG00000015171,protein_coding,ZMYND11,DAE
chr10,830499,831190,ENSG00000151240,protein_coding,DIP2C,DAE
chr10,830499,831190,ENSG00000180525,protein_coding,PRR26,DAE
chr10,923894,924493,ENSG00000180525,protein_coding,PRR26,DAE
chr10,924869,925766,ENSG00000180525,protein_coding,PRR26,DAE
chr10,923894,924493,ENSG00000272992,lincRNA,RP11-809C18.4,DAE
chr10,924869,925766,ENSG00000272992,lincRNA,RP11-809C18.4,DAE
chr10,331338,332152,ENSG00000231601,lincRNA,RP11-164C1.2,DAE
chr10,297629,298448,ENSG00000107929,protein_coding,LARP4B,DAE
chr10,426600,427050,ENSG00000107929,protein_coding,LARP4B,DAE
