chr,start,end,GeneID,gene.type,GeneName,variability
chr12,121924960,121925657,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122191950,122192350,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122193952,122194137,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122194375,122194997,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122199394,122199890,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122522927,122523235,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,122640250,122640750,ENSG00000139725,protein_coding,RHOF,Non.DAE
chr12,121921575,121922225,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,121922737,121923153,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,121924960,121925657,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122191950,122192350,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122193952,122194137,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122194375,122194997,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122199394,122199890,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122522927,122523235,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,122640250,122640750,ENSG00000212694,lincRNA,AC084018.1,Non.DAE
chr12,121921575,121922225,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,121922737,121923153,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,121924960,121925657,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122191950,122192350,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122193952,122194137,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122194375,122194997,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122199394,122199890,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122522927,122523235,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122640250,122640750,ENSG00000139718,protein_coding,SETD1B,Non.DAE
chr12,122522927,122523235,ENSG00000176383,protein_coding,B3GNT4,Non.DAE
chr12,122959889,122960628,ENSG00000176383,protein_coding,B3GNT4,Non.DAE
chr12,122960735,122961079,ENSG00000176383,protein_coding,B3GNT4,Non.DAE
chr12,122076697,122077184,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122471902,122472235,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122474827,122475247,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122476499,122476667,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122478445,122479169,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122479761,122480623,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122771570,122772140,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122772781,122773304,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122980695,122981023,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122981076,122981379,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122989929,122990267,ENSG00000184047,protein_coding,DIABLO,Non.DAE
chr12,122781913,122782335,ENSG00000256861,protein_coding,RP11-512M8.5,Non.DAE
chr12,122782377,122782587,ENSG00000256861,protein_coding,RP11-512M8.5,Non.DAE
chr12,122787651,122787982,ENSG00000256861,protein_coding,RP11-512M8.5,Non.DAE
chr12,122781913,122782335,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122782377,122782587,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122787651,122787982,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122861936,122862202,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122869733,122870577,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122871206,122871761,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122876933,122877254,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122933750,122934380,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122938691,122939009,ENSG00000139719,protein_coding,VPS33A,Non.DAE
chr12,122738678,122738953,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122781913,122782335,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122782377,122782587,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122787651,122787982,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122921780,122922650,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122955625,122956140,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122957743,122958149,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122958174,122958785,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122959889,122960628,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122960735,122961079,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,123204815,123205139,ENSG00000130779,protein_coding,CLIP1,Non.DAE
chr12,122738678,122738953,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122921780,122922650,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122955625,122956140,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122957743,122958149,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122958174,122958785,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122959889,122960628,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122960735,122961079,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,123204815,123205139,ENSG00000257097,lincRNA,RP11-450K4.1,Non.DAE
chr12,122889467,122890141,ENSG00000033030,protein_coding,ZCCHC8,Non.DAE
chr12,122869733,122870577,ENSG00000111011,protein_coding,RSRC2,Non.DAE
chr12,122871206,122871761,ENSG00000111011,protein_coding,RSRC2,Non.DAE
chr12,122876933,122877254,ENSG00000111011,protein_coding,RSRC2,Non.DAE
chr12,122889467,122890141,ENSG00000139726,protein_coding,DENR,Non.DAE
chr12,122971497,122971933,ENSG00000139726,protein_coding,DENR,Non.DAE
chr12,122989929,122990267,ENSG00000139726,protein_coding,DENR,Non.DAE
chr12,122990876,122991467,ENSG00000139726,protein_coding,DENR,Non.DAE
chr12,122995336,122995764,ENSG00000139726,protein_coding,DENR,Non.DAE
chr12,123284178,123284503,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123292161,123292431,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123297422,123298279,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123305441,123305700,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123645768,123645903,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123690839,123691123,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123691669,123691951,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123693271,123693460,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123696590,123696856,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123698617,123698667,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123699866,123700014,ENSG00000111325,protein_coding,OGFOD2,Non.DAE
chr12,123284178,123284503,ENSG00000182196,protein_coding,ARL6IP4,Non.DAE
chr12,123292161,123292431,ENSG00000182196,protein_coding,ARL6IP4,Non.DAE
chr12,123297422,123298279,ENSG00000182196,protein_coding,ARL6IP4,Non.DAE
chr12,123305441,123305700,ENSG00000182196,protein_coding,ARL6IP4,Non.DAE
chr12,123645768,123645903,ENSG00000182196,protein_coding,ARL6IP4,Non.DAE
chr12,123930675,123931066,ENSG00000183955,protein_coding,SETD8,Non.DAE
chr12,123933697,123934069,ENSG00000183955,protein_coding,SETD8,Non.DAE
chr12,123937805,123938056,ENSG00000183955,protein_coding,SETD8,Non.DAE
chr12,124044010,124044385,ENSG00000183955,protein_coding,SETD8,Non.DAE
chr12,124045728,124046207,ENSG00000183955,protein_coding,SETD8,Non.DAE
chr12,123690839,123691123,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123691669,123691951,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123693271,123693460,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123696590,123696856,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123698617,123698667,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123699866,123700014,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123700020,123700374,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123700803,123701087,ENSG00000111364,protein_coding,DDX55,Non.DAE
chr12,123789259,123790099,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123790300,123790710,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123790854,123791128,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123791694,123792053,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123794470,123794678,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123795341,123795690,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123799624,123800295,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,123853568,123854338,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,124003780,124004715,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,124010900,124011712,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,124013356,124013655,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,124044010,124044385,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,124045728,124046207,ENSG00000185344,protein_coding,ATP6V0A2,Non.DAE
chr12,125322571,125322749,ENSG00000179195,protein_coding,ZNF664,Non.DAE
chr12,125322786,125323125,ENSG00000179195,protein_coding,ZNF664,Non.DAE
chr12,125332260,125332587,ENSG00000179195,protein_coding,ZNF664,Non.DAE
chr12,125362075,125362495,ENSG00000179195,protein_coding,ZNF664,Non.DAE
chr12,125369300,125369700,ENSG00000179195,protein_coding,ZNF664,Non.DAE
chr12,125332260,125332587,ENSG00000269923,lincRNA,RP11-214K3.24,Non.DAE
chr12,12824555,12824782,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12825951,12826534,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12828382,12828940,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12829318,12829666,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12829857,12830135,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12854375,12854739,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,12857576,12857675,ENSG00000165714,protein_coding,LOH12CR1,Non.DAE
chr12,125997475,125997700,ENSG00000214043,lincRNA,RP5-944M2.3,Non.DAE
chr12,125998925,125999575,ENSG00000214043,lincRNA,RP5-944M2.3,Non.DAE
chr12,126640684,126641013,ENSG00000249345,lincRNA,RP11-575F12.1,Non.DAE
chr12,126645210,126645900,ENSG00000249345,lincRNA,RP11-575F12.1,Non.DAE
chr12,126646000,126646550,ENSG00000249345,lincRNA,RP11-575F12.1,Non.DAE
chr12,13367826,13368400,ENSG00000013583,protein_coding,HEBP1,Non.DAE
chr12,13367826,13368400,ENSG00000255621,lincRNA,RP11-377D9.3,Non.DAE
chr12,130784100,130784550,ENSG00000256906,lincRNA,RP11-474D1.2,Non.DAE
chr12,130786025,130786225,ENSG00000256906,lincRNA,RP11-474D1.2,Non.DAE
chr12,130815400,130816100,ENSG00000256906,lincRNA,RP11-474D1.2,Non.DAE
chr12,130819375,130819925,ENSG00000256906,lincRNA,RP11-474D1.2,Non.DAE
chr12,131329900,131330825,ENSG00000132341,protein_coding,RAN,Non.DAE
chr12,132282383,132283050,ENSG00000256810,lincRNA,RP11-76C10.2,Non.DAE
chr12,132288492,132289036,ENSG00000256810,lincRNA,RP11-76C10.2,Non.DAE
chr12,131897600,131897951,ENSG00000230294,lincRNA,RP13-507P19.2,Non.DAE
chr12,131789060,131789590,ENSG00000256209,lincRNA,RP11-897M7.1,Non.DAE
chr12,132419206,132419547,ENSG00000185684,protein_coding,EP400NL,Non.DAE
chr12,133123866,133124125,ENSG00000185684,protein_coding,EP400NL,Non.DAE
chr12,133242182,133242410,ENSG00000185684,protein_coding,EP400NL,Non.DAE
chr12,133246212,133246658,ENSG00000185684,protein_coding,EP400NL,Non.DAE
chr12,133279293,133279535,ENSG00000185684,protein_coding,EP400NL,Non.DAE
chr12,15151790,15151974,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15157690,15157800,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15672271,15672999,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15673250,15673430,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15674395,15674717,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15675534,15676257,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,15677424,15677762,ENSG00000111339,protein_coding,ART4,Non.DAE
chr12,16539025,16539132,ENSG00000023697,protein_coding,DERA,Non.DAE
chr12,19353348,19353827,ENSG00000111404,protein_coding,RERGL,Non.DAE
chr12,19354653,19354939,ENSG00000111404,protein_coding,RERGL,Non.DAE
chr12,19359680,19360002,ENSG00000111404,protein_coding,RERGL,Non.DAE
chr12,19912100,19912720,ENSG00000172572,protein_coding,PDE3A,Non.DAE
chr12,20422400,20422877,ENSG00000134538,protein_coding,SLCO1B1,Non.DAE
chr12,20922150,20922500,ENSG00000084453,protein_coding,SLCO1A2,Non.DAE
chr12,21850548,21850717,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,21850875,21851500,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,22596125,22596752,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,22602010,22602418,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,22602527,22603167,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,22608171,22608583,ENSG00000111726,protein_coding,CMAS,Non.DAE
chr12,22235025,22235750,ENSG00000256714,lincRNA,RP11-73M14.1,Non.DAE
chr12,22235025,22235750,ENSG00000111731,protein_coding,C2CD5,Non.DAE
chr12,22246383,22247048,ENSG00000111731,protein_coding,C2CD5,Non.DAE
chr12,22254350,22254410,ENSG00000111731,protein_coding,C2CD5,Non.DAE
chr12,22254784,22255420,ENSG00000111731,protein_coding,C2CD5,Non.DAE
chr12,22235025,22235750,ENSG00000256973,lincRNA,RP11-359J14.2,Non.DAE
chr12,22246383,22247048,ENSG00000256973,lincRNA,RP11-359J14.2,Non.DAE
chr12,22254350,22254410,ENSG00000256973,lincRNA,RP11-359J14.2,Non.DAE
chr12,22254784,22255420,ENSG00000256973,lincRNA,RP11-359J14.2,Non.DAE
chr12,24107239,24107826,ENSG00000255864,lincRNA,RP11-444D3.1,Non.DAE
chr12,25567800,25568320,ENSG00000133703,protein_coding,KRAS,Non.DAE
chr12,26196200,26196625,ENSG00000268076,protein_coding,AC087239.1,Non.DAE
chr12,25353675,25354300,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25389059,25389456,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25567800,25568320,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25586360,25586545,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25601880,25602500,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25605542,25606280,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,25743295,25744141,ENSG00000123094,protein_coding,RASSF8,Non.DAE
chr12,31309500,31310375,ENSG00000235884,lincRNA,LINC00941,Non.DAE
chr12,31309500,31310375,ENSG00000110900,protein_coding,TSPAN11,Non.DAE
chr12,31554122,31554405,ENSG00000170456,protein_coding,DENND5B,Non.DAE
chr12,31557075,31557372,ENSG00000170456,protein_coding,DENND5B,Non.DAE
chr12,31557977,31558423,ENSG00000170456,protein_coding,DENND5B,Non.DAE
chr12,31559167,31559804,ENSG00000170456,protein_coding,DENND5B,Non.DAE
chr12,31511987,31512475,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31513256,31513957,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31554122,31554405,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31557075,31557372,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31557977,31558423,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31559167,31559804,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31560463,31560727,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31561653,31562372,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31564630,31564839,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31565070,31565775,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31566325,31566683,ENSG00000139160,protein_coding,METTL20,Non.DAE
chr12,31926275,31927240,ENSG00000087470,protein_coding,DNM1L,Non.DAE
chr12,31937266,31937578,ENSG00000087470,protein_coding,DNM1L,Non.DAE
chr12,31966073,31966886,ENSG00000087470,protein_coding,DNM1L,Non.DAE
chr12,32614176,32614674,ENSG00000087470,protein_coding,DNM1L,Non.DAE
chr12,32963315,32963395,ENSG00000057294,protein_coding,PKP2,Non.DAE
chr12,33852075,33852675,ENSG00000057294,protein_coding,PKP2,Non.DAE
chr12,33118236,33118575,ENSG00000257435,lincRNA,RP11-267D19.1,Non.DAE
chr12,34061703,34062058,ENSG00000110975,protein_coding,SYT10,Non.DAE
chr12,34062351,34062789,ENSG00000110975,protein_coding,SYT10,Non.DAE
chr12,33734275,33734485,ENSG00000259937,lincRNA,RP11-438D14.2,Non.DAE
chr12,33734594,33734950,ENSG00000259937,lincRNA,RP11-438D14.2,Non.DAE
chr12,34260725,34261325,ENSG00000256538,lincRNA,RP11-847H18.3,Non.DAE
chr12,38536600,38536910,ENSG00000258144,lincRNA,RP11-554L12.1,Non.DAE
chr12,38744104,38744774,ENSG00000258144,lincRNA,RP11-554L12.1,Non.DAE
chr12,39773128,39773673,ENSG00000173208,protein_coding,ABCD2,Non.DAE
chr12,39776800,39777094,ENSG00000173208,protein_coding,ABCD2,Non.DAE
chr12,39778220,39778423,ENSG00000173208,protein_coding,ABCD2,Non.DAE
chr12,39830526,39830700,ENSG00000173208,protein_coding,ABCD2,Non.DAE
chr12,39773128,39773673,ENSG00000180116,protein_coding,C12orf40,Non.DAE
chr12,39776800,39777094,ENSG00000180116,protein_coding,C12orf40,Non.DAE
chr12,39778220,39778423,ENSG00000180116,protein_coding,C12orf40,Non.DAE
chr12,39830526,39830700,ENSG00000180116,protein_coding,C12orf40,Non.DAE
chr12,1020605,1020959,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,1040753,1041139,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,1046185,1046466,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,775490,776262,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,867810,868424,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,963945,964494,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,966570,966716,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,968384,968545,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,974210,974535,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,979642,979976,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,980147,980805,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,981744,982252,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,983046,983789,ENSG00000256540,lincRNA,RP11-598F7.6,Non.DAE
chr12,516066,516430,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,531755,532095,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,537871,538221,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,943180,943571,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,946160,946530,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,947682,948209,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,948271,948742,ENSG00000139044,protein_coding,B4GALNT3,Non.DAE
chr12,1231929,1232216,ENSG00000249054,lincRNA,RP11-598F7.1,Non.DAE
chr12,1040753,1041139,ENSG00000256672,lincRNA,RP11-218M22.2,Non.DAE
chr12,1046185,1046466,ENSG00000256672,lincRNA,RP11-218M22.2,Non.DAE
chr12,531755,532095,ENSG00000256672,lincRNA,RP11-218M22.2,Non.DAE
chr12,537871,538221,ENSG00000256672,lincRNA,RP11-218M22.2,Non.DAE
chr12,42420056,42420536,ENSG00000165966,protein_coding,PDZRN4,Non.DAE
chr12,43682594,43682799,ENSG00000139174,protein_coding,PRICKLE1,Non.DAE
chr12,43682884,43683010,ENSG00000139174,protein_coding,PRICKLE1,Non.DAE
chr12,43740910,43741284,ENSG00000257742,lincRNA,RP11-350F4.2,Non.DAE
chr12,4439637,4440157,ENSG00000111247,protein_coding,RAD51AP1,Non.DAE
chr12,4889550,4889775,ENSG00000256988,lincRNA,RP11-234B24.4,Non.DAE
chr12,4889925,4890400,ENSG00000256988,lincRNA,RP11-234B24.4,Non.DAE
chr12,4889550,4889775,ENSG00000151079,protein_coding,KCNA6,Non.DAE
chr12,4889925,4890400,ENSG00000151079,protein_coding,KCNA6,Non.DAE
chr12,46501170,46502053,ENSG00000257496,lincRNA,RP11-474P2.4,Non.DAE
chr12,46501170,46502053,ENSG00000139209,protein_coding,SLC38A4,Non.DAE
chr12,48045544,48045837,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48046305,48046615,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48057192,48057497,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48080721,48081023,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48081587,48081865,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48083219,48083446,ENSG00000139211,protein_coding,AMIGO2,Non.DAE
chr12,48045544,48045837,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48046305,48046615,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48057192,48057497,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48080721,48081023,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48081587,48081865,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48083219,48083446,ENSG00000179715,protein_coding,PCED1B,Non.DAE
chr12,48606575,48606975,ENSG00000257924,lincRNA,RP11-493L12.5,Non.DAE
chr12,49024793,49025696,ENSG00000111405,protein_coding,ENDOU,Non.DAE
chr12,48834213,48834492,ENSG00000111424,protein_coding,VDR,Non.DAE
chr12,48834951,48835139,ENSG00000111424,protein_coding,VDR,Non.DAE
chr12,48839865,48840205,ENSG00000111424,protein_coding,VDR,Non.DAE
chr12,48385540,48385870,ENSG00000177981,protein_coding,ASB8,Non.DAE
chr12,48387377,48387611,ENSG00000177981,protein_coding,ASB8,Non.DAE
chr12,48834213,48834492,ENSG00000258234,lincRNA,RP11-370I10.2,Non.DAE
chr12,48834951,48835139,ENSG00000258234,lincRNA,RP11-370I10.2,Non.DAE
chr12,48839865,48840205,ENSG00000258234,lincRNA,RP11-370I10.2,Non.DAE
chr12,48834213,48834492,ENSG00000197376,protein_coding,OR8S1,Non.DAE
chr12,48834951,48835139,ENSG00000197376,protein_coding,OR8S1,Non.DAE
chr12,48839865,48840205,ENSG00000197376,protein_coding,OR8S1,Non.DAE
chr12,5078044,5078670,ENSG00000111262,protein_coding,KCNA1,Non.DAE
chr12,6085225,6085950,ENSG00000256417,lincRNA,RP11-1038A11.3,Non.DAE
chr12,5772283,5772587,ENSG00000010292,protein_coding,NCAPD2,Non.DAE
chr12,6609428,6610253,ENSG00000010292,protein_coding,NCAPD2,Non.DAE
chr12,6611798,6611981,ENSG00000010292,protein_coding,NCAPD2,Non.DAE
chr12,6614966,6615521,ENSG00000010292,protein_coding,NCAPD2,Non.DAE
chr12,49435320,49435430,ENSG00000181929,protein_coding,PRKAG1,Non.DAE
chr12,49435480,49435690,ENSG00000181929,protein_coding,PRKAG1,Non.DAE
chr12,49435770,49435870,ENSG00000181929,protein_coding,PRKAG1,Non.DAE
chr12,49439503,49439806,ENSG00000181929,protein_coding,PRKAG1,Non.DAE
chr12,49632555,49632910,ENSG00000167550,protein_coding,RHEBL1,Non.DAE
chr12,49443235,49443460,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49444460,49444724,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49446133,49446917,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49608650,49608897,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49632555,49632910,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49653252,49653650,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49654928,49655558,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49881367,49881752,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49885301,49885530,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49889960,49890207,ENSG00000139549,protein_coding,DHH,Non.DAE
chr12,49443235,49443460,ENSG00000139636,protein_coding,LMBR1L,Non.DAE
chr12,49444460,49444724,ENSG00000139636,protein_coding,LMBR1L,Non.DAE
chr12,49446133,49446917,ENSG00000139636,protein_coding,LMBR1L,Non.DAE
chr12,49632555,49632910,ENSG00000139636,protein_coding,LMBR1L,Non.DAE
chr12,49490913,49491587,ENSG00000123416,protein_coding,TUBA1B,Non.DAE
chr12,49491640,49491864,ENSG00000123416,protein_coding,TUBA1B,Non.DAE
chr12,49632555,49632910,ENSG00000123416,protein_coding,TUBA1B,Non.DAE
chr12,49608650,49608897,ENSG00000167552,protein_coding,TUBA1A,Non.DAE
chr12,49918455,49918700,ENSG00000135406,protein_coding,PRPH,Non.DAE
chr12,49723826,49723920,ENSG00000187778,protein_coding,MCRS1,Non.DAE
chr12,50810022,50810310,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50810364,50810689,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50811228,50811729,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50815502,50815812,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50815930,50816505,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50817734,50818145,ENSG00000135472,protein_coding,FAIM2,Non.DAE
chr12,50262913,50263183,ENSG00000161800,protein_coding,RACGAP1,Non.DAE
chr12,50550340,50550685,ENSG00000139624,protein_coding,CERS5,Non.DAE
chr12,50551079,50551479,ENSG00000139624,protein_coding,CERS5,Non.DAE
chr12,50555992,50556387,ENSG00000139624,protein_coding,CERS5,Non.DAE
chr12,50557232,50557461,ENSG00000139624,protein_coding,CERS5,Non.DAE
chr12,50325750,50326310,ENSG00000269529,protein_coding,AC140061.12,Non.DAE
chr12,50326337,50326909,ENSG00000269529,protein_coding,AC140061.12,Non.DAE
chr12,50579950,50580907,ENSG00000269529,protein_coding,AC140061.12,Non.DAE
chr12,50580955,50581360,ENSG00000269529,protein_coding,AC140061.12,Non.DAE
chr12,50581387,50581600,ENSG00000269529,protein_coding,AC140061.12,Non.DAE
chr12,51117887,51118071,ENSG00000161813,protein_coding,LARP4,Non.DAE
